team,player,category,PCT,LONG,PTS,FG_MADE,FG_ATT,EX_MADE,EX_ATT
WSH,Austin Seibert,kicking,91.3,55,104,27,30,22,24
WSH,Cade York,kicking,0.0,0,2,0,2,2,2
WSH,Greg Joseph,kicking,66.7,41,8,2,3,2,2
WSH,Zane Gonzalez,kicking,66.67,48,34,5,7,19,19
