team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
WSH,Andre Jones Jr.,defensive,1,1,0.0,0,0,0,0
WSH,Ben Sinnott,defensive,2,2,0.0,0,0,0,0
WSH,Benjamin St-Juste,defensive,71,56,0.0,0,7,0,0
WSH,Bobby Price,defensive,1,0,0.0,0,0,0,0
WSH,Bobby Wagner,defensive,132,75,2.0,10,4,8,0
WSH,Brian Robinson Jr.,defensive,1,0,0.0,0,0,0,0
WSH,Brycen Tremayne,defensive,2,1,0.0,0,0,0,0
WSH,Carl Davis Jr.,defensive,4,1,0.0,0,0,0,0
WSH,Chris Rodriguez Jr.,defensive,1,1,0.0,0,0,0,0
WSH,Clelin Ferrell,defensive,26,11,3.5,4,0,9,0
WSH,Colson Yankoff,defensive,4,2,0.0,0,0,0,0
WSH,Dante Fowler Jr.,defensive,39,25,10.5,14,1,12,1
WSH,Daron Payne,defensive,42,22,4.0,5,2,7,0
WSH,Darrick Forrest,defensive,13,6,0.0,0,0,0,0
WSH,Dorance Armstrong,defensive,39,20,5.0,7,1,14,0
WSH,Dyami Brown,defensive,2,2,0.0,0,0,0,0
WSH,Efe Obada,defensive,4,2,0.0,0,0,0,0
WSH,Emmanuel Forbes Jr.,defensive,7,2,0.0,0,1,0,0
WSH,Frankie Luvu,defensive,99,54,8.0,12,7,14,0
WSH,Jalyn Holmes,defensive,14,10,2.0,5,0,2,0
WSH,Jamin Davis,defensive,13,8,0.0,1,0,0,0
WSH,Jamison Crowder,defensive,1,0,0.0,0,0,0,0
WSH,Javontae Jean-Baptiste,defensive,13,6,1.0,1,0,2,0
WSH,Jayden Daniels,defensive,1,0,0.0,0,0,0,0
WSH,Jer'Zhan Newton,defensive,44,19,2.0,6,1,6,0
WSH,Jeremy Chinn,defensive,117,73,2.0,7,5,3,0
WSH,Jeremy McNichols,defensive,11,6,0.0,0,0,0,0
WSH,Jeremy Reaves,defensive,20,9,0.0,0,0,0,0
WSH,John Bates,defensive,2,1,0.0,0,0,0,0
WSH,Jonathan Allen,defensive,19,16,3.0,3,0,7,0
WSH,Jordan Magee,defensive,9,7,0.0,0,0,0,0
WSH,Kevon Seymour,defensive,2,1,0.0,0,0,0,0
WSH,Luke McCaffrey,defensive,1,1,0.0,0,0,0,0
WSH,Marshon Lattimore,defensive,4,3,0.0,0,3,0,0
WSH,Michael Davis,defensive,14,7,0.0,0,1,0,0
WSH,Mike Sainristil,defensive,93,62,0.0,1,14,0,0
WSH,Mykal Walker,defensive,21,8,0.0,0,0,0,0
WSH,Nick Bellore,defensive,21,11,0.0,1,0,0,0
WSH,Noah Igbinoghene,defensive,55,33,0.0,1,7,0,0
WSH,Percy Butler,defensive,47,29,0.0,2,1,1,0
WSH,Phidarian Mathis,defensive,17,8,0.0,2,1,0,0
WSH,Quan Martin,defensive,87,50,0.0,2,3,1,0
WSH,Sheldon Day,defensive,24,12,0.0,2,1,1,0
WSH,Terry McLaurin,defensive,1,1,0.0,0,0,0,0
WSH,Tyler Biadasz,defensive,1,0,0.0,0,0,0,0
WSH,Tyler Owens,defensive,11,7,0.0,0,0,0,0
