team,player,category,INT,YDS,TD
WSH,Dante Fowler Jr.,interceptions,1,67,1
WSH,Emmanuel Forbes Jr.,interceptions,1,19,0
WSH,Frankie Luvu,interceptions,1,0,0
WSH,Jeremy Chinn,interceptions,1,0,0
WSH,Mike Sainristil,interceptions,2,38,0
WSH,Quan Martin,interceptions,1,29,0
