team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
ARI, Team,defensive,1,1,1.0,0,0,0,0
ARI,A.J. Green,defensive,1,1,0.0,0,0,0,0
ARI,Aaron Brewer,defensive,2,2,0.0,0,0,0,0
ARI,Andy Isabella,defensive,2,1,0.0,0,0,0,0
ARI,Antonio Hamilton Sr.,defensive,38,31,0.0,1,4,0,0
ARI,Breon Borders,defensive,3,3,0.0,0,0,0,0
ARI,Budda Baker,defensive,98,63,2.0,6,7,3,0
ARI,Byron Murphy Jr.,defensive,64,49,0.5,0,12,1,1
ARI,Chandler Jones,defensive,41,31,10.5,12,4,26,0
ARI,Charles Washington,defensive,3,3,0.0,0,0,0,0
ARI,Chase Edmonds,defensive,2,1,0.0,0,0,0,0
ARI,Chris Banjo,defensive,7,4,0.0,0,0,0,0
ARI,Colt McCoy,defensive,1,1,0.0,0,0,0,0
ARI,Corey Peters,defensive,24,10,0.0,3,1,0,0
ARI,Darrell Daniels,defensive,6,3,0.0,0,0,0,0
ARI,Deionte Thompson,defensive,8,5,0.0,0,0,0,0
ARI,Demetrius Harris,defensive,9,7,0.0,0,0,0,0
ARI,Dennis Gardeck,defensive,23,14,0.0,1,0,4,0
ARI,Devon Kennard,defensive,24,15,0.0,7,2,2,0
ARI,Eno Benjamin,defensive,1,0,0.0,0,0,0,0
ARI,Ezekiel Turner,defensive,4,3,0.0,0,0,0,0
ARI,Greg Dortch,defensive,1,1,0.0,0,0,0,0
ARI,Isaiah Simmons,defensive,105,70,1.5,4,7,4,0
ARI,J.J. Watt,defensive,16,10,1.0,5,2,10,0
ARI,Jace Whittaker,defensive,3,2,0.0,0,0,1,0
ARI,Jalen Thompson,defensive,121,79,0.0,3,7,2,0
ARI,James Conner,defensive,1,1,0.0,0,0,0,0
ARI,Joe Walker,defensive,11,6,0.0,1,0,0,0
ARI,Jonathan Ward,defensive,5,3,0.0,0,0,0,0
ARI,Jordan Hicks,defensive,116,75,4.0,7,5,5,0
ARI,Jordan Phillips,defensive,22,14,3.0,3,2,4,0
ARI,Josh Mauro,defensive,3,1,1.0,1,0,1,0
ARI,Justin Murray,defensive,1,1,0.0,0,0,0,0
ARI,Justin Pugh,defensive,1,1,0.0,0,0,0,0
ARI,Kevin Peterson,defensive,8,6,0.0,0,0,0,0
ARI,Kylie Fitts,defensive,2,2,0.0,0,0,1,0
ARI,Leki Fotu,defensive,19,8,0.0,2,3,0,0
ARI,Marco Wilson,defensive,48,40,0.0,1,4,0,0
ARI,Markus Golden,defensive,48,33,11.0,10,1,19,0
ARI,Maxx Williams,defensive,1,0,0.0,0,0,0,0
ARI,Michael Dogbe,defensive,27,14,1.0,1,0,2,0
ARI,Rashard Lawrence,defensive,11,6,0.0,0,0,0,0
ARI,Robert Alford,defensive,37,30,0.0,1,4,0,0
ARI,Rodney Hudson,defensive,1,1,0.0,0,0,0,0
ARI,Rondale Moore,defensive,1,1,0.0,0,0,0,0
ARI,Tahir Whitehead,defensive,1,0,0.0,0,0,0,0
ARI,Tanner Vallejo,defensive,11,7,0.5,1,1,1,0
ARI,Victor Dimukeje,defensive,3,0,0.0,0,0,1,0
ARI,Zach Allen,defensive,48,30,4.0,5,4,14,1
ARI,Zach Kerr,defensive,3,1,0.0,0,0,0,0
ARI,Zaven Collins,defensive,25,13,0.0,1,3,0,0
