team,player,category,INT,YDS,TD
ARI,Budda Baker,interceptions,3,101,0
ARI,Byron Murphy Jr.,interceptions,4,49,1
ARI,Isaiah Simmons,interceptions,1,0,0
ARI,Jalen Thompson,interceptions,3,49,0
ARI,Robert Alford,interceptions,1,23,0
ARI,Zach Allen,interceptions,1,25,0
