team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Stephen Anderson,receiving,0,0,0.0,0,0,1
ARI,James Conner,receiving,2,12,6.0,0,7,5
ARI,Trey McBride,receiving,4,14,3.5,0,6,4
ARI,A.J. Green,receiving,5,50,10.0,0,18,9
ARI,DeAndre Hopkins,receiving,9,91,10.1,0,17,12
ARI,Greg Dortch,receiving,9,103,11.4,0,47,10
ARI,Maxx Williams,receiving,1,7,7.0,0,7,1
ATL,Cordarrelle Patterson,receiving,2,7,3.5,0,9,2
ATL,Tyler Allgeier,receiving,1,9,9.0,0,9,1
ATL,Olamide Zaccheaus,receiving,1,9,9.0,0,9,2
ATL,KhaDarel Hodge,receiving,1,13,13.0,0,13,1
ATL,MyCole Pruitt,receiving,1,17,17.0,0,17,1
ATL,Damiere Byrd,receiving,2,29,14.5,0,19,2
ATL,Kyle Pitts Sr.,receiving,3,43,14.3,0,18,5
ATL,Caleb Huntley,receiving,1,2,2.0,0,2,1
ATL,Drake London,receiving,1,2,2.0,1,2,3
BAL,Mark Andrews,receiving,6,63,10.5,0,16,8
BAL,Justice Hill,receiving,3,8,2.7,0,7,3
BAL,Kenyan Drake,receiving,2,7,3.5,0,5,4
BAL,Devin Duvernay,receiving,1,3,3.0,0,3,1
BAL,Josh Oliver,receiving,1,2,2.0,0,2,1
BAL,Isaiah Likely,receiving,1,1,1.0,0,1,3
BAL,James Proche II,receiving,0,0,0.0,0,0,2
BAL,Mike Davis,receiving,1,-3,-3.0,0,-3,1
BAL,Demarcus Robinson,receiving,9,128,14.2,0,31,9
BUF,Stefon Diggs,receiving,4,48,12.0,1,21,5
BUF,Devin Singletary,receiving,2,11,5.5,0,6,2
BUF,Isaiah McKenzie,receiving,0,0,0.0,0,0,1
BUF,Nyheim Hines,receiving,0,0,0.0,0,0,1
BUF,James Cook III,receiving,0,0,0.0,0,0,1
BUF,Dawson Knox,receiving,7,70,10.0,0,23,7
BUF,Gabe Davis,receiving,5,68,13.6,0,28,7
CAR,Terrace Marshall Jr.,receiving,3,76,25.3,0,34,6
CAR,Chuba Hubbard,receiving,2,25,12.5,0,15,3
CAR,Raheem Blackshear,receiving,2,14,7.0,0,10,3
CAR,Laviska Shenault Jr.,receiving,4,7,1.8,0,5,4
CAR,D'Onta Foreman,receiving,0,0,0.0,0,0,1
CAR,Shi Smith,receiving,4,26,6.5,0,10,5
CAR,DJ Moore,receiving,3,24,8.0,0,12,5
CAR,Ian Thomas,receiving,3,24,8.0,0,12,4
CHI,David Montgomery,receiving,3,54,18.0,0,32,4
CHI,Cole Kmet,receiving,3,35,11.7,0,24,4
CHI,Darnell Mooney,receiving,4,29,7.3,1,16,5
CHI,Equanimeous St. Brown,receiving,2,24,12.0,0,14,2
CHI,Chase Claypool,receiving,2,11,5.5,0,6,3
CHI,Trestan Ebner,receiving,0,0,0.0,0,0,1
CIN,Tee Higgins,receiving,9,148,16.4,0,33,13
CIN,Samaje Perine,receiving,4,52,13.0,3,29,4
CIN,Trenton Irwin,receiving,3,42,14.0,1,32,4
CIN,Tyler Boyd,receiving,2,42,21.0,0,27,7
CIN,Hayden Hurst,receiving,2,28,14.0,0,21,3
CIN,Trent Taylor,receiving,1,1,1.0,0,1,1
CIN,Mike Thomas,receiving,0,0,0.0,0,0,1
CIN,Trayveon Williams,receiving,0,0,0.0,0,0,1
CIN,Joe Mixon,receiving,3,42,14.0,0,24,3
CLE,Amari Cooper,receiving,8,113,14.1,2,25,12
CLE,Donovan Peoples-Jones,receiving,5,61,12.2,1,27,6
CLE,David Njoku,receiving,2,17,8.5,0,21,3
CLE,Pharaoh Brown,receiving,0,0,0.0,0,0,1
CLE,Nick Chubb,receiving,3,48,16.0,0,26,3
CLE,Harrison Bryant,receiving,4,41,10.3,0,14,7
CLE,Kareem Hunt,receiving,2,22,11.0,0,12,2
CLE,David Bell,receiving,4,22,5.5,0,8,5
DAL,Dalton Schultz,receiving,3,22,7.3,0,12,5
DAL,Malik Davis,receiving,2,22,11.0,0,14,3
DAL,Michael Gallup,receiving,3,41,13.7,0,19,4
DAL,Noah Brown,receiving,2,42,21.0,0,35,2
DAL,CeeDee Lamb,receiving,5,45,9.0,0,27,5
DAL,Tony Pollard,receiving,6,109,18.2,2,68,6
DAL,Ezekiel Elliott,receiving,1,5,5.0,0,5,1
DAL,Peyton Hendershot,receiving,1,-2,-2.0,0,-2,1
DAL,Jake Ferguson,receiving,2,15,7.5,0,11,2
DAL,Jalen Tolbert,receiving,1,8,8.0,0,8,1
DEN,Latavius Murray,receiving,4,23,5.8,0,9,4
DEN,Courtland Sutton,receiving,5,80,16.0,0,23,7
DEN,Kendall Hinton,receiving,3,57,19.0,0,32,3
DEN,Melvin Gordon III,receiving,5,39,7.8,0,21,5
DEN,Greg Dulcich,receiving,4,30,7.5,0,15,5
DEN,Eric Saubert,receiving,2,16,8.0,0,9,2
DEN,Brandon Johnson,receiving,1,2,2.0,0,2,2
DET,Kalif Raymond,receiving,3,33,11.0,0,21,7
DET,Amon-Ra St. Brown,receiving,7,76,10.9,0,32,8
DET,Tom Kennedy,receiving,1,13,13.0,0,13,1
DET,D'Andre Swift,receiving,3,12,4.0,0,7,3
DET,Justin Jackson,receiving,1,11,11.0,0,11,1
DET,DJ Chark,receiving,0,0,0.0,0,0,1
DET,Brock Wright,receiving,2,20,10.0,0,16,2
DET,Jason Cabinda,receiving,0,0,0.0,0,0,2
GB,Christian Watson,receiving,4,48,12.0,2,18,6
GB,Randall Cobb,receiving,6,73,12.2,0,28,6
GB,Sammy Watkins,receiving,0,0,0.0,0,0,2
GB,AJ Dillon,receiving,1,10,10.0,0,10,1
GB,Robert Tonyan,receiving,2,19,9.5,0,10,4
GB,Aaron Jones Sr.,receiving,6,20,3.3,0,11,7
GB,Allen Lazard,receiving,5,57,11.4,0,23,11
HOU,Teagan Quitoriano,receiving,0,0,0.0,0,0,1
HOU,Brandin Cooks,receiving,3,70,23.3,0,41,6
HOU,Nico Collins,receiving,5,48,9.6,0,22,7
HOU,Chris Moore,receiving,5,20,4.0,0,11,7
HOU,Phillip Dorsett II,receiving,0,0,0.0,0,0,1
HOU,Dameon Pierce,receiving,2,9,4.5,0,7,3
HOU,Jordan Akins,receiving,2,8,4.0,0,8,3
HOU,Dare Ogunbowale,receiving,1,5,5.0,0,5,1
HOU,O.J. Howard,receiving,1,9,9.0,0,9,3
IND,Michael Pittman Jr.,receiving,6,75,12.5,0,24,7
IND,Alec Pierce,receiving,3,28,9.3,0,17,8
IND,Kylen Granson,receiving,1,16,16.0,0,16,1
IND,Mo Alie-Cox,receiving,1,14,14.0,0,14,1
IND,Jonathan Taylor,receiving,3,10,3.3,0,9,4
IND,Deon Jackson,receiving,4,3,0.8,0,5,4
IND,Parris Campbell,receiving,5,67,13.4,0,31,6
KC,Jerick McKinnon,receiving,1,0,0.0,0,0,1
KC,Kadarius Toney,receiving,0,0,0.0,0,0,1
KC,Noah Gray,receiving,2,15,7.5,0,12,3
KC,Marquez Valdes-Scantling,receiving,1,18,18.0,0,18,4
KC,Jody Fortson,receiving,2,51,25.5,0,40,2
KC,Skyy Moore,receiving,5,63,12.6,0,18,6
KC,Justin Watson,receiving,3,67,22.3,0,29,4
KC,Travis Kelce,receiving,6,115,19.2,3,34,10
LAC,Mike Williams,receiving,1,15,15.0,0,15,1
LAC,Joshua Palmer,receiving,8,106,13.3,2,50,10
LAC,Keenan Allen,receiving,5,94,18.8,0,46,8
LAC,Justin Herbert,receiving,1,-2,-2.0,0,-2,1
LAC,Michael Bandy,receiving,0,0,0.0,0,0,1
LAC,Stone Smartt,receiving,1,6,6.0,0,6,1
LAC,Isaiah Spiller,receiving,2,11,5.5,0,8,2
LAC,DeAndre Carter,receiving,3,33,11.0,0,20,3
LAC,Austin Ekeler,receiving,2,17,8.5,0,11,2
LAR,Brandon Powell,receiving,2,16,8.0,0,8,2
LAR,Ben Skowronek,receiving,1,4,4.0,0,4,4
LAR,Allen Robinson,receiving,4,47,11.8,1,17,5
LAR,Tyler Higbee,receiving,4,45,11.3,0,20,8
LAR,Van Jefferson,receiving,3,41,13.7,0,20,5
LAR,Kyren Williams,receiving,1,8,8.0,0,8,2
LAR,Tutu Atwell,receiving,1,62,62.0,1,62,1
LV,Josh Jacobs,receiving,3,51,17.0,0,43,4
LV,Ameer Abdullah,receiving,3,5,1.7,0,5,4
LV,Mack Hollins,receiving,6,52,8.7,0,18,9
LV,Jakob Johnson,receiving,1,0,0.0,0,0,1
LV,Foster Moreau,receiving,1,33,33.0,0,33,3
LV,Keelan Cole Sr.,receiving,1,21,21.0,0,21,2
LV,Brandon Bolden,receiving,1,4,4.0,0,4,1
LV,Davante Adams,receiving,7,141,20.1,2,35,13
MIN,Jalen Reagor,receiving,1,14,14.0,0,14,1
MIN,Dalvin Cook,receiving,0,0,0.0,0,0,1
MIN,Kene Nwangwu,receiving,1,5,5.0,0,5,1
MIN,Alexander Mattison,receiving,1,8,8.0,0,8,1
MIN,Johnny Mundt,receiving,1,8,8.0,0,8,1
MIN,Jalen Nailor,receiving,1,15,15.0,0,15,3
MIN,K.J. Osborn,receiving,2,17,8.5,0,12,3
MIN,Adam Thielen,receiving,2,25,12.5,0,15,3
MIN,Justin Jefferson,receiving,3,33,11.0,0,15,5
MIN,T.J. Hockenson,receiving,5,34,6.8,0,11,9
NE,DeVante Parker,receiving,2,19,9.5,0,10,2
NE,Kendrick Bourne,receiving,1,8,8.0,0,8,1
NE,Hunter Henry,receiving,1,20,20.0,0,20,1
NE,Damien Harris,receiving,2,28,14.0,0,15,2
NE,Jonnu Smith,receiving,4,40,10.0,0,26,4
NE,Jakobi Meyers,receiving,4,52,13.0,0,20,6
NE,Nelson Agholor,receiving,2,18,9.0,0,11,3
