team,player,category,PCT,LONG,PTS,FG_MADE,FG_ATT,EX_MADE,EX_ATT
DET,Austin Seibert,kicking,44.33,48,21,3,5,12,12
DET,Dominik Eberle,kicking,100.0,49,5,1,1,2,4
DET,Michael Badgley,kicking,79.25,53,93,20,24,33,33
