team,player,category,INT,YDS,TD
SEA,Devon Witherspoon,interceptions,1,97,1
SEA,Jordyn Brooks,interceptions,1,12,1
SEA,Julian Love,interceptions,4,7,0
SEA,Quandre Diggs,interceptions,1,21,0
SEA,Riq Woolen,interceptions,2,0,0
SEA,Tre Brown,interceptions,2,40,1
