team,player,category,INT,YDS,TD
LAR,Ahkello Witherspoon,interceptions,1,0,0
LAR,Cobie Durant,interceptions,3,60,1
LAR,Darious Williams,interceptions,1,18,0
LAR,Emmanuel Forbes Jr.,interceptions,3,43,0
LAR,Josh Wallace,interceptions,1,56,0
LAR,Kam Curl,interceptions,2,0,0
LAR,Kamren Kinchens,interceptions,2,53,0
LAR,Kobie Turner,interceptions,1,10,0
LAR,Nate Landman,interceptions,1,0,0
LAR,Quentin Lake,interceptions,1,0,0
