team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
ARI,Aaron Brewer,defensive,1,0,0.0,0,0,0,0
ARI,Akeem Davis-Gaither,defensive,117,51,0.0,2,5,1,0
ARI,Anthony Goodlow,defensive,3,1,0.0,1,0,1,0
ARI,BJ Ojulari,defensive,9,6,1.0,1,0,3,0
ARI,Bam Knight,defensive,2,1,0.0,0,0,0,0
ARI,Baron Browning,defensive,34,14,2.0,4,1,5,0
ARI,Bilal Nichols,defensive,3,0,0.0,0,0,0,0
ARI,Budda Baker,defensive,120,57,0.5,4,5,1,0
ARI,Calais Campbell,defensive,43,23,6.5,9,2,16,0
ARI,Channing Tindall,defensive,8,4,0.0,0,0,0,0
ARI,Cody Simon,defensive,76,30,0.5,2,2,1,0
ARI,Dadrion Taylor-Demerson,defensive,59,32,0.0,0,6,0,0
ARI,Dalvin Tomlinson,defensive,26,13,1.0,3,1,3,0
ARI,Dante Stills,defensive,34,17,0.0,2,1,2,0
ARI,Darius Robinson,defensive,43,15,1.0,4,0,2,0
ARI,Darren Hall,defensive,21,8,0.0,0,0,0,0
ARI,Denzel Burke,defensive,49,34,0.0,2,11,0,0
ARI,Elijah Higgins,defensive,10,5,0.0,0,0,0,0
ARI,Elijah Jones,defensive,3,0,0.0,0,2,0,0
ARI,Emari Demercado,defensive,5,3,0.0,0,0,0,0
ARI,Evan Brown,defensive,1,1,0.0,0,0,0,0
ARI,Garrett Williams,defensive,46,25,0.0,1,5,0,0
ARI,Greg Dortch,defensive,3,1,0.0,0,0,0,0
ARI,Hjalte Froholdt,defensive,2,2,0.0,0,0,0,0
ARI,Isaiah Adams,defensive,1,1,0.0,0,0,0,0
ARI,Jaden Davis,defensive,3,2,0.0,0,0,0,0
ARI,Jalen Brooks,defensive,2,1,0.0,0,0,0,0
ARI,Jalen Thompson,defensive,95,58,1.0,2,6,0,0
ARI,Jon Gaines II,defensive,1,1,0.0,0,0,0,0
ARI,Jonah Williams,defensive,1,1,0.0,0,0,0,0
ARI,Jordan Burch,defensive,23,5,1.0,1,3,1,0
ARI,Josh Sweat,defensive,30,20,12.0,13,2,17,0
ARI,Josiah Deguara,defensive,3,1,0.0,0,0,0,0
ARI,Kei'Trel Clark,defensive,25,17,0.0,1,2,0,0
ARI,Kitan Crawford,defensive,20,11,0.0,0,1,0,0
ARI,L.J. Collier,defensive,6,1,0.0,0,0,2,0
ARI,Mack Wilson Sr.,defensive,60,34,0.0,3,6,1,0
ARI,Max Melton,defensive,31,21,0.0,1,5,0,0
ARI,Michael Carter,defensive,1,1,0.0,0,0,0,0
ARI,Michael Wilson,defensive,2,2,0.0,0,0,0,0
ARI,Owen Pappoe,defensive,27,12,0.0,0,2,0,0
ARI,PJ Mustipher,defensive,32,11,0.0,1,1,0,0
ARI,Pharaoh Brown,defensive,2,1,0.0,0,0,0,0
ARI,Simi Fehoko,defensive,7,3,0.0,0,0,0,0
ARI,Travis Vokolek,defensive,2,2,0.0,0,0,0,0
ARI,Trent Sherfield,defensive,2,1,0.0,0,0,0,0
ARI,Walter Nolen III,defensive,11,8,2.0,5,2,5,1
ARI,Will Johnson,defensive,37,27,0.0,2,10,0,0
ARI,Zachary Carter,defensive,13,5,0.0,0,0,0,0
ARI,Zaven Collins,defensive,40,26,1.5,6,0,10,1
