team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Andre Baccellia,receiving,2,8,4.0,0,5,4
ARI,Bam Knight,receiving,22,160,8.73,1,20,31
ARI,Corey Kiner,receiving,2,15,7.5,0,11,3
ARI,Elijah Higgins,receiving,30,301,7.75,0,27,37
ARI,Emari Demercado,receiving,13,101,5.73,1,34,20
ARI,Greg Dortch,receiving,29,206,5.76,3,39,33
ARI,Jalen Brooks,receiving,3,51,17.5,0,20,6
ARI,James Conner,receiving,8,38,8.1,1,18,9
ARI,Josiah Deguara,receiving,3,21,3.38,1,8,5
ARI,Marvin Harrison Jr.,receiving,41,608,14.42,4,45,73
ARI,Michael Carter,receiving,33,267,8.02,0,18,45
ARI,Michael Wilson,receiving,78,1006,12.38,7,50,126
ARI,Pharaoh Brown,receiving,2,1,0.5,0,1,2
ARI,Steven Sims,receiving,0,0,0.0,0,0,1
ARI,Tip Reiman,receiving,3,18,4.67,0,10,5
ARI,Trent Sherfield,receiving,0,0,0.0,0,0,1
ARI,Trey Benson,receiving,13,64,5.08,0,12,16
ARI,Trey McBride,receiving,126,1239,9.76,11,31,169
ARI,Xavier Weaver,receiving,7,67,6.33,0,23,13
ARI,Zay Jones,receiving,12,183,11.63,0,43,18
