team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Josiah Deguara,receiving,1,6,6.0,0,6,1
ARI,Michael Wilson,receiving,10,118,11.8,0,31,15
ARI,Trey McBride,receiving,9,79,8.8,0,14,10
ARI,Xavier Weaver,receiving,1,9,9.0,0,9,3
ARI,Michael Carter,receiving,3,30,10.0,0,18,3
ARI,Bam Knight,receiving,4,20,5.0,0,10,5
ARI,Greg Dortch,receiving,6,53,8.8,1,39,9
ATL,David Sills V,receiving,2,16,8.0,1,9,3
ATL,Darnell Mooney,receiving,3,74,24.7,1,49,3
ATL,Bijan Robinson,receiving,2,37,18.5,0,32,2
ATL,Dylan Drummond,receiving,3,18,6.0,0,9,3
ATL,Tyler Allgeier,receiving,1,5,5.0,0,5,1
ATL,Charlie Woerner,receiving,3,24,8.0,0,18,3
ATL,Kyle Pitts Sr.,receiving,2,25,12.5,0,23,5
BAL,Tylan Wallace,receiving,0,0,0.0,0,0,1
BAL,Isaiah Likely,receiving,1,10,10.0,0,10,3
BAL,Mark Andrews,receiving,1,9,9.0,0,9,3
BAL,DeAndre Hopkins,receiving,2,13,6.5,0,9,3
BAL,Devontez Walker,receiving,1,30,30.0,0,30,1
BAL,Zay Flowers,receiving,5,58,11.6,0,20,6
BAL,Keaton Mitchell,receiving,1,9,9.0,0,9,1
BAL,Derrick Henry,receiving,2,24,12.0,0,19,2
BUF,Khalil Shakir,receiving,8,110,13.8,0,44,10
BUF,Ty Johnson,receiving,3,45,15.0,0,23,3
BUF,Jackson Hawes,receiving,2,26,13.0,0,18,2
BUF,Gabe Davis,receiving,1,22,22.0,0,22,2
BUF,Joshua Palmer,receiving,2,21,10.5,0,11,4
BUF,Dawson Knox,receiving,3,17,5.7,0,9,4
BUF,James Cook III,receiving,3,13,4.3,0,6,3
BUF,Reggie Gilliam,receiving,1,2,2.0,0,2,1
BUF,Elijah Moore,receiving,1,-3,-3.0,0,-3,3
CAR,Tetairoa McMillan,receiving,2,35,17.5,1,29,7
CAR,Rico Dowdle,receiving,4,36,9.0,0,12,4
CAR,Chuba Hubbard,receiving,4,27,6.8,0,14,4
CAR,Jalen Coker,receiving,3,32,10.7,0,18,4
CAR,Xavier Legette,receiving,3,22,7.3,0,14,5
CAR,Jimmy Horn Jr.,receiving,1,11,11.0,0,11,1
CAR,Ja'Tavion Sanders,receiving,1,6,6.0,0,6,1
CAR,Mitchell Evans,receiving,0,0,0.0,0,0,1
CHI,Durham Smythe,receiving,1,4,4.0,0,4,1
CHI,DJ Moore,receiving,5,64,12.8,2,25,7
CHI,Cole Kmet,receiving,1,3,3.0,0,3,1
CHI,Rome Odunze,receiving,3,53,17.7,0,22,9
CHI,Colston Loveland,receiving,4,49,12.3,1,17,5
CHI,Luther Burden III,receiving,3,46,15.3,0,19,5
CHI,D'Andre Swift,receiving,1,14,14.0,0,14,1
