team,player,category,FUM,LOST
ARI,Kyler Murray,fumbles,1,0
ARI,Kyzir White,fumbles,0,0
ATL,Drake London,fumbles,0,0
ATL,Jake Matthews,fumbles,0,0
ATL,Kirk Cousins,fumbles,2,0
BAL,Roquan Smith,fumbles,0,0
BUF,Damar Hamlin,fumbles,0,0
BUF,Alec Anderson,fumbles,0,0
BUF,Brandon Codrington,fumbles,1,0
CAR,Chuba Hubbard,fumbles,1,1
CAR,Raheem Blackshear,fumbles,1,0
CAR,Josey Jewell,fumbles,0,0
CIN,Joe Burrow,fumbles,2,0
CIN,Khalil Herbert,fumbles,0,0
CIN,Chase Brown,fumbles,1,1
DAL,Cooper Rush,fumbles,2,2
DAL,Marist Liufau,fumbles,0,0
DAL,Jake Ferguson,fumbles,1,1
DAL,Ezekiel Elliott,fumbles,1,1
DEN,Bo Nix,fumbles,1,0
DET,David Montgomery,fumbles,1,0
HOU,C.J. Stroud,fumbles,1,0
HOU,Tytus Howard,fumbles,0,0
IND,Joe Flacco,fumbles,1,1
IND,Adonai Mitchell,fumbles,1,0
IND,Josh Downs,fumbles,0,0
JAX,Mac Jones,fumbles,1,1
LAR,Matthew Stafford,fumbles,2,0
LAR,Jared Verse,fumbles,0,0
LAR,Kyren Williams,fumbles,1,1
MIA,Kendall Fuller,fumbles,0,0
MIA,Tua Tagovailoa,fumbles,1,1
MIN,Harrison Phillips,fumbles,0,0
NE,Ben Brown,fumbles,1,0
NE,Marcus Jones,fumbles,1,0
NE,Drake Maye,fumbles,0,0
NO,Derek Carr,fumbles,1,0
NYG,Tyrone Tracy Jr.,fumbles,2,1
NYG,DJ Davidson,fumbles,0,0
NYJ,Aaron Rodgers,fumbles,1,1
PHI,Cooper DeJean,fumbles,0,0
PHI,Milton Williams,fumbles,0,0
PHI,Zack Baun,fumbles,0,0
PHI,Jalen Hurts,fumbles,1,1
PHI,Reed Blankenship,fumbles,0,0
PIT,Ben Skowronek,fumbles,0,0
PIT,Jaylen Warren,fumbles,1,1
SF,Jauan Jennings,fumbles,0,0
SF,Brock Purdy,fumbles,1,0
SF,Jacob Cowing,fumbles,1,1
TB,Baker Mayfield,fumbles,3,0
TB,Anthony Nelson,fumbles,0,0
TB,Bucky Irving,fumbles,0,0
TEN,Will Levis,fumbles,1,0
TEN,JC Latham,fumbles,0,0
WSH,Jeremy Chinn,fumbles,0,0
WSH,Olamide Zaccheaus,fumbles,2,1
