team,player,category,CAR,YDS,AVG,TD,LONG
ATL,Bijan Robinson,rushing,287,1478,4.85,7,93
ATL,Deven Thompkins,rushing,1,5,5.0,0,5
ATL,Feleipe Franks,rushing,2,4,2.0,0,2
ATL,Kirk Cousins,rushing,14,7,0.98,1,6
ATL,Michael Penix Jr.,rushing,21,70,3.44,1,15
ATL,Nathan Carter,rushing,9,60,6.8,0,12
ATL,Tyler Allgeier,rushing,143,514,3.64,8,21
