team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ATL,Bijan Robinson,receiving,79,820,10.08,4,69,103
ATL,Casey Washington,receiving,6,94,14.4,0,25,14
ATL,Charlie Woerner,receiving,8,48,4.33,0,18,9
ATL,Darnell Mooney,receiving,32,443,13.61,1,49,72
ATL,David Sills V,receiving,18,191,6.57,2,21,36
ATL,Deven Thompkins,receiving,3,27,7.75,0,19,3
ATL,Drake London,receiving,68,919,12.85,7,43,112
ATL,Dylan Drummond,receiving,7,42,5.33,0,15,11
ATL,Jake Matthews,receiving,0,0,0.0,0,0,1
ATL,KhaDarel Hodge,receiving,3,31,3.43,0,16,10
ATL,Kyle Pitts Sr.,receiving,88,928,10.51,5,36,118
ATL,Ray-Ray McCloud III,receiving,6,64,5.0,0,24,14
ATL,Tyler Allgeier,receiving,14,96,5.4,0,31,16
