team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Greg Dortch,receiving,2,5,2.5,0,5,2
ARI,Elijah Higgins,receiving,1,3,3.0,0,3,1
ARI,Trey McBride,receiving,10,74,7.4,2,15,13
ARI,Zay Jones,receiving,2,67,33.5,0,43,2
ARI,Bam Knight,receiving,3,7,2.3,0,5,4
ARI,Michael Wilson,receiving,3,40,13.3,0,18,4
ARI,Michael Carter,receiving,2,25,12.5,0,14,2
ARI,Marvin Harrison Jr.,receiving,2,58,29.0,0,35,6
ATL,Charlie Woerner,receiving,0,0,0.0,0,0,1
ATL,Casey Washington,receiving,1,17,17.0,0,17,2
ATL,Drake London,receiving,4,42,10.5,0,19,10
ATL,Bijan Robinson,receiving,6,52,8.7,1,15,8
ATL,Kyle Pitts Sr.,receiving,7,62,8.9,0,19,10
ATL,Darnell Mooney,receiving,3,68,22.7,0,38,5
CAR,Tommy Tremble,receiving,1,0,0.0,0,0,1
CAR,Jimmy Horn Jr.,receiving,1,8,8.0,0,8,2
CAR,Rico Dowdle,receiving,1,17,17.0,0,17,2
CAR,Mitchell Evans,receiving,2,24,12.0,0,13,3
CAR,Chuba Hubbard,receiving,2,24,12.0,0,26,3
CAR,Tetairoa McMillan,receiving,3,33,11.0,0,11,5
CAR,Xavier Legette,receiving,9,92,10.2,1,33,11
CAR,Ja'Tavion Sanders,receiving,0,0,0.0,0,0,2
CAR,Jalen Coker,receiving,0,0,0.0,0,0,2
CHI,Cole Kmet,receiving,1,16,16.0,0,16,1
CHI,Kyle Monangai,receiving,2,13,6.5,0,7,3
CHI,D'Andre Swift,receiving,1,14,14.0,0,14,1
CHI,Luther Burden III,receiving,1,22,22.0,0,22,2
CHI,Colston Loveland,receiving,3,24,8.0,0,9,4
CHI,Rome Odunze,receiving,2,31,15.5,0,20,6
CHI,DJ Moore,receiving,3,43,14.3,0,26,5
CHI,Olamide Zaccheaus,receiving,2,9,4.5,0,6,3
CIN,Tee Higgins,receiving,6,96,16.0,1,29,10
CIN,Noah Fant,receiving,4,44,11.0,1,25,4
CIN,Andrei Iosivas,receiving,3,49,16.3,0,37,4
CIN,Chase Brown,receiving,2,-8,-4.0,0,-2,4
CIN,Ja'Marr Chase,receiving,16,161,10.1,1,18,23
CLE,Harold Fannin Jr.,receiving,4,36,9.0,0,19,5
CLE,Jerry Jeudy,receiving,2,17,8.5,0,16,4
CLE,Malachi Corley,receiving,2,17,8.5,0,17,2
CLE,Jerome Ford,receiving,2,10,5.0,0,9,2
CLE,Dylan Sampson,receiving,1,9,9.0,0,9,1
CLE,Blake Whiteheart,receiving,1,4,4.0,0,4,1
CLE,Gage Larvadain,receiving,0,0,0.0,0,0,1
CLE,Jamari Thrash,receiving,1,23,23.0,0,23,2
DAL,Jaydon Blue,receiving,1,5,5.0,0,5,1
DAL,Hunter Luepke,receiving,1,3,3.0,0,3,1
DAL,Javonte Williams,receiving,1,2,2.0,0,2,4
DAL,Jalen Tolbert,receiving,1,16,16.0,0,16,2
DAL,CeeDee Lamb,receiving,5,110,22.0,1,74,8
DAL,KaVontae Turpin,receiving,1,17,17.0,0,17,1
DAL,George Pickens,receiving,4,82,20.5,0,44,6
DAL,Jake Ferguson,receiving,7,29,4.1,2,15,7
DEN,Adam Prentice,receiving,0,0,0.0,0,0,1
DEN,Marvin Mims Jr.,receiving,6,85,14.2,0,31,7
