team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
GB,AJ Dillon,defensive,1,1,0.0,0,0,0,0
GB,Adrian Amos,defensive,102,73,1.0,7,5,2,0
GB,Allen Lazard,defensive,2,2,0.0,0,0,0,0
GB,Corey Ballentine,defensive,5,4,0.0,0,0,0,0
GB,Dallin Leavitt,defensive,13,7,0.0,0,0,0,0
GB,Darnell Savage,defensive,58,43,0.0,2,5,0,1
GB,De'Vondre Campbell,defensive,96,56,0.0,6,3,1,1
GB,Dean Lowry,defensive,43,23,0.5,1,1,5,0
GB,Devonte Wyatt,defensive,15,8,1.5,0,1,3,0
GB,Eric Stokes,defensive,26,21,0.0,0,0,0,0
GB,Eric Wilson,defensive,17,9,1.0,1,0,0,0
GB,Innis Gaines,defensive,6,5,0.0,0,0,0,0
GB,Isaiah McDuffie,defensive,43,27,0.0,0,0,0,0
GB,Jack Coco,defensive,1,0,0.0,0,0,0,0
GB,Jaire Alexander,defensive,56,43,0.0,4,14,0,0
GB,Jarran Reed,defensive,52,29,2.5,5,0,14,0
GB,Johnathan Abram,defensive,2,1,0.0,0,0,0,0
GB,Jonathan Garvin,defensive,8,0,0.0,0,2,2,0
GB,Josiah Deguara,defensive,1,1,0.0,1,0,0,0
GB,Justin Hollins,defensive,9,4,2.5,3,0,4,0
GB,Keisean Nixon,defensive,23,18,0.0,1,2,0,1
GB,Kenny Clark,defensive,53,27,4.0,5,0,10,0
GB,Kingsley Enagbare,defensive,31,18,3.0,5,3,8,0
GB,Krys Barnes,defensive,29,17,1.0,0,0,1,0
GB,La'Darius Hamilton,defensive,1,0,0.0,0,0,0,0
GB,Micah Abernathy,defensive,1,0,0.0,0,0,0,0
GB,Patrick Taylor Jr.,defensive,2,1,0.0,0,0,0,0
GB,Preston Smith,defensive,59,38,8.5,9,1,20,0
GB,Quay Walker,defensive,121,75,1.5,5,7,4,0
GB,Ramiz Ahmed,defensive,1,0,0.0,0,0,0,0
GB,Randall Cobb,defensive,2,2,0.0,0,0,0,0
GB,Rashan Gary,defensive,32,21,6.0,7,1,12,0
GB,Rasul Douglas,defensive,85,69,1.0,4,13,1,0
GB,Robert Tonyan,defensive,2,2,0.0,0,0,0,0
GB,Royce Newman,defensive,1,1,0.0,0,0,0,0
GB,Rudy Ford,defensive,44,31,0.0,0,3,0,0
GB,Sammy Watkins,defensive,1,1,0.0,0,0,0,0
GB,Shemar Jean-Charles,defensive,3,2,0.0,0,0,0,0
GB,T.J. Slaton Jr.,defensive,31,15,0.0,2,2,0,0
GB,Tariq Carpenter,defensive,8,6,0.0,0,0,0,0
GB,Tipa Galeai,defensive,4,2,0.0,0,0,0,0
GB,Tyler Davis,defensive,10,6,0.0,0,0,0,0
GB,Zach Tom,defensive,1,1,0.0,0,0,0,0
