team,player,category,INT,YDS,TD
GB,Adrian Amos,interceptions,1,26,0
GB,Darnell Savage,interceptions,1,75,1
GB,De'Vondre Campbell,interceptions,2,77,1
GB,Jaire Alexander,interceptions,5,59,0
GB,Keisean Nixon,interceptions,1,1,0
GB,Rasul Douglas,interceptions,4,26,0
GB,Rudy Ford,interceptions,3,87,0
