team,player,category,INT,YDS,TD
BAL,Alohi Gilman,interceptions,0,84,1
BAL,Kyle Van Noy,interceptions,1,11,0
BAL,Malaki Starks,interceptions,2,9,0
BAL,Marlon Humphrey,interceptions,4,54,0
BAL,Nate Wiggins,interceptions,3,84,0
BAL,T.J. Tampa,interceptions,1,0,0
