team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Emari Demercado,receiving,1,9,9.0,0,9,3
ARI,Michael Carter,receiving,1,6,6.0,1,6,1
ARI,Elijah Higgins,receiving,2,21,10.5,0,14,2
ARI,Greg Dortch,receiving,7,82,11.7,0,36,7
ARI,Trey McBride,receiving,6,48,8.0,0,26,7
ARI,Michael Wilson,receiving,4,35,8.8,1,13,6
ARI,Rondale Moore,receiving,3,26,8.7,0,12,4
ARI,James Conner,receiving,1,5,5.0,1,5,1
ATL,Tyler Allgeier,receiving,1,75,75.0,1,75,1
ATL,Drake London,receiving,4,56,14.0,0,22,10
ATL,Van Jefferson,receiving,3,19,6.3,0,9,5
ATL,MyCole Pruitt,receiving,1,14,14.0,0,14,1
ATL,Bijan Robinson,receiving,3,11,3.7,0,6,4
ATL,Jonnu Smith,receiving,0,0,0.0,0,0,4
ATL,KhaDarel Hodge,receiving,0,0,0.0,0,0,2
ATL,Kyle Pitts Sr.,receiving,1,5,5.0,0,5,5
BAL,Zay Flowers,receiving,3,106,35.3,1,75,3
BAL,Justice Hill,receiving,5,64,12.8,1,23,5
BAL,Rashod Bateman,receiving,4,54,13.5,0,15,6
BAL,Isaiah Likely,receiving,2,42,21.0,2,35,3
BAL,Odell Beckham Jr.,receiving,1,33,33.0,0,33,1
BAL,Charlie Kolar,receiving,1,19,19.0,1,19,1
BAL,Nelson Agholor,receiving,2,18,9.0,0,14,2
BAL,Patrick Ricard,receiving,1,4,4.0,1,4,1
BUF,James Cook III,receiving,1,-4,-4.0,0,-4,3
BUF,Trent Sherfield,receiving,0,0,0.0,0,0,3
BUF,Latavius Murray,receiving,0,0,0.0,0,0,1
BUF,Gabe Davis,receiving,2,21,10.5,0,15,3
BUF,Stefon Diggs,receiving,4,26,6.5,0,9,7
BUF,Khalil Shakir,receiving,4,39,9.8,0,18,4
BUF,Dalton Kincaid,receiving,4,87,21.8,0,51,7
CAR,Miles Sanders,receiving,2,12,6.0,0,7,2
CAR,DJ Chark,receiving,1,18,18.0,0,18,6
CAR,Adam Thielen,receiving,6,38,6.3,0,14,6
CAR,Chuba Hubbard,receiving,4,26,6.5,0,8,5
CAR,Jonathan Mingo,receiving,2,0,0.0,0,4,3
CAR,Stephen Sullivan,receiving,0,0,0.0,0,0,2
CAR,Tommy Tremble,receiving,1,6,6.0,0,6,3
CAR,Ihmir Smith-Marsette,receiving,3,12,4.0,0,9,3
CAR,Ian Thomas,receiving,0,0,0.0,0,0,1
CHI,Robert Tonyan,receiving,3,40,13.3,0,24,4
CHI,DJ Moore,receiving,9,159,17.7,1,32,13
CHI,Collin Johnson,receiving,1,11,11.0,0,11,1
CHI,Khalil Herbert,receiving,2,5,2.5,0,5,3
CHI,Khari Blasingame,receiving,0,0,0.0,0,0,1
CHI,Roschon Johnson,receiving,3,38,12.7,0,24,3
CHI,Tyler Scott,receiving,2,15,7.5,0,16,5
CIN,Drew Sample,receiving,3,21,7.0,0,11,4
CIN,Tee Higgins,receiving,1,19,19.0,0,19,2
CIN,Joe Mixon,receiving,4,22,5.5,1,10,4
CIN,Chase Brown,receiving,2,23,11.5,0,19,2
CIN,Tyler Boyd,receiving,2,29,14.5,0,23,2
CIN,Tanner Hudson,receiving,3,38,12.7,0,15,7
CIN,Mitchell Wilcox,receiving,0,0,0.0,0,0,1
CIN,Ja'Marr Chase,receiving,3,41,13.7,0,24,7
CIN,Trenton Irwin,receiving,1,4,4.0,0,4,2
CLE,Elijah Moore,receiving,5,61,12.2,1,24,6
CLE,Jerome Ford,receiving,2,57,28.5,2,50,3
CLE,David Njoku,receiving,6,134,22.3,0,43,8
CLE,Jordan Akins,receiving,1,28,28.0,0,28,1
CLE,Cedric Tillman,receiving,1,8,8.0,0,8,4
CLE,David Bell,receiving,2,7,3.5,0,6,3
CLE,Kareem Hunt,receiving,0,0,0.0,0,0,1
CLE,Harrison Bryant,receiving,2,14,7.0,0,9,3
DAL,CeeDee Lamb,receiving,13,227,17.5,1,92,17
DAL,Brandin Cooks,receiving,5,60,12.0,1,21,8
DAL,Jake Ferguson,receiving,4,33,8.3,0,9,6
DAL,Deuce Vaughn,receiving,1,10,10.0,0,10,1
DAL,Jalen Tolbert,receiving,1,9,9.0,0,9,1
DAL,Peyton Hendershot,receiving,1,6,6.0,0,6,1
DAL,Tony Pollard,receiving,1,0,0.0,0,0,3
DEN,Javonte Williams,receiving,3,17,5.7,0,9,3
DEN,Phillip Dorsett II,receiving,0,0,0.0,0,0,2
DEN,Samaje Perine,receiving,2,16,8.0,0,11,2
DEN,Jaleel McLaughlin,receiving,3,18,6.0,0,10,3
DEN,Lucas Krull,receiving,2,14,7.0,0,11,2
DEN,Lil'Jordan Humphrey,receiving,2,69,34.5,1,54,4
DEN,Jerry Jeudy,receiving,3,54,18.0,0,41,6
DEN,Adam Trautman,receiving,1,9,9.0,0,9,2
DEN,Brandon Johnson,receiving,4,27,6.8,0,10,6
DET,Jahmyr Gibbs,receiving,1,0,0.0,0,0,3
DET,David Montgomery,receiving,0,0,0.0,0,0,1
DET,James Mitchell,receiving,1,4,4.0,0,4,1
DET,Josh Reynolds,receiving,1,13,13.0,0,13,2
DET,Kalif Raymond,receiving,1,11,11.0,0,11,1
DET,Jameson Williams,receiving,2,69,34.5,0,63,3
DET,Sam LaPorta,receiving,7,84,12.0,0,25,12
DET,Amon-Ra St. Brown,receiving,6,90,15.0,1,23,8
DET,Khalil Dorsey,receiving,1,31,31.0,0,31,1
GB,Malik Heath,receiving,1,13,13.0,0,13,2
GB,Jayden Reed,receiving,6,89,14.8,2,33,8
GB,Tucker Kraft,receiving,6,48,8.0,0,13,6
GB,Ben Sims,receiving,1,6,6.0,0,6,1
GB,Samori Toure,receiving,1,-6,-6.0,0,-6,1
GB,Romeo Doubs,receiving,3,28,9.3,0,12,6
GB,Aaron Jones Sr.,receiving,1,10,10.0,0,10,1
GB,Bo Melton,receiving,6,105,17.5,1,37,9
HOU,Nico Collins,receiving,7,80,11.4,0,21,8
HOU,Robert Woods,receiving,4,58,14.5,0,18,4
HOU,Eric Saubert,receiving,1,2,2.0,0,2,1
HOU,Dameon Pierce,receiving,1,5,5.0,0,5,1
HOU,Devin Singletary,receiving,3,6,2.0,0,3,3
HOU,Brevin Jordan,receiving,2,19,9.5,1,12,2
HOU,Dalton Schultz,receiving,2,19,9.5,0,12,4
HOU,Noah Brown,receiving,1,8,8.0,0,8,2
HOU,John Metchie III,receiving,1,8,8.0,0,8,3
HOU,Xavier Hutchinson,receiving,2,8,4.0,0,8,3
IND,Kylen Granson,receiving,1,13,13.0,0,13,3
IND,Mo Alie-Cox,receiving,2,18,9.0,0,14,3
IND,Will Mallory,receiving,1,19,19.0,0,19,1
IND,Michael Pittman Jr.,receiving,5,46,9.2,0,20,7
IND,Josh Downs,receiving,2,53,26.5,0,50,2
IND,Alec Pierce,receiving,1,58,58.0,1,58,1
IND,Jonathan Taylor,receiving,1,8,8.0,0,8,1
IND,Trey Sermon,receiving,2,9,4.5,0,7,2
JAX,Tim Jones,receiving,0,0,0.0,0,0,1
JAX,Jamal Agnew,receiving,2,53,26.5,0,48,2
JAX,Calvin Ridley,receiving,4,39,9.8,0,14,8
JAX,Brenton Strange,receiving,1,1,1.0,0,1,2
JAX,Luke Farrell,receiving,1,7,7.0,0,7,1
JAX,Parker Washington,receiving,1,2,2.0,0,2,1
JAX,Travis Etienne Jr.,receiving,2,16,8.0,0,8,2
JAX,Evan Engram,receiving,6,60,10.0,0,22,6
KC,Justin Watson,receiving,1,41,41.0,0,41,3
KC,Isiah Pacheco,receiving,7,35,5.0,1,21,7
KC,Noah Gray,receiving,3,17,5.7,0,16,4
KC,Travis Kelce,receiving,3,16,5.3,0,10,4
KC,Richie James,receiving,1,6,6.0,0,6,1
KC,Rashee Rice,receiving,5,127,25.4,0,67,6
KC,Marquez Valdes-Scantling,receiving,1,3,3.0,0,3,3
LAC,Austin Ekeler,receiving,1,4,4.0,0,4,2
LAC,Isaiah Spiller,receiving,2,10,5.0,0,8,2
LAC,Stone Smartt,receiving,2,23,11.5,0,18,2
LAC,Keelan Doss,receiving,5,25,5.0,0,9,8
LAC,Quentin Johnston,receiving,3,29,9.7,0,15,6
LAC,Alex Erickson,receiving,7,98,14.0,0,27,8
LAC,Gerald Everett,receiving,4,31,7.8,0,22,9
LAR,Demarcus Robinson,receiving,6,92,15.3,0,37,10
LAR,Kyren Williams,receiving,2,14,7.0,0,9,2
LAR,Cooper Kupp,receiving,4,27,6.8,1,8,6
LAR,Tyler Higbee,receiving,6,62,10.3,0,18,7
LAR,Puka Nacua,receiving,5,118,23.6,0,80,8
LAR,Ronnie Rivers,receiving,1,4,4.0,0,4,1
LV,Jakobi Meyers,receiving,6,56,9.3,0,14,10
LV,Tre Tucker,receiving,2,36,18.0,0,20,5
LV,Zamir White,receiving,5,35,7.0,0,14,6
LV,Austin Hooper,receiving,3,28,9.3,0,13,3
LV,Ameer Abdullah,receiving,1,18,18.0,0,18,1
LV,Davante Adams,receiving,13,126,9.7,2,24,21
MIA,Robbie Chosen,receiving,0,0,0.0,0,0,1
MIA,Julian Hill,receiving,1,9,9.0,0,9,1
MIA,Braxton Berrios,receiving,2,10,5.0,0,6,2
MIA,Jeff Wilson Jr.,receiving,3,13,4.3,0,7,4
MIA,Alec Ingold,receiving,1,18,18.0,0,18,2
MIA,Cedrick Wilson Jr.,receiving,2,27,13.5,1,19,4
MIA,De'Von Achane,receiving,4,30,7.5,1,23,5
MIA,Chase Claypool,receiving,0,0,0.0,0,0,1
MIA,Tyreek Hill,receiving,6,76,12.7,0,25,12
MIA,River Cracraft,receiving,0,0,0.0,0,0,1
MIA,Durham Smythe,receiving,3,54,18.0,0,22,3
MIN,Ty Chandler,receiving,3,24,8.0,0,13,3
MIN,Jordan Addison,receiving,3,28,9.3,0,20,5
MIN,Johnny Mundt,receiving,4,39,9.8,1,14,7
MIN,Justin Jefferson,receiving,5,59,11.8,0,21,10
MIN,Josh Oliver,receiving,1,17,17.0,0,17,2
MIN,Brandon Powell,receiving,0,0,0.0,0,0,2
MIN,Alexander Mattison,receiving,2,13,6.5,0,8,2
NE,Pharaoh Brown,receiving,1,5,5.0,0,5,1
NE,Kevin Harris,receiving,2,54,27.0,0,48,2
NE,Jalen Reagor,receiving,1,39,39.0,0,39,3
NE,Mike Gesicki,receiving,4,35,8.8,0,14,6
NE,DeMario Douglas,receiving,3,31,10.3,0,17,5
NE,Tyquan Thornton,receiving,3,24,8.0,0,14,3
NE,DeVante Parker,receiving,1,15,15.0,0,15,2
NE,Ezekiel Elliott,receiving,1,6,6.0,0,6,2
NO,A.T. Perry,receiving,1,5,5.0,0,5,2
NO,Lynn Bowden Jr.,receiving,1,6,6.0,0,6,1
NO,Adam Prentice,receiving,1,7,7.0,0,7,1
NO,Jamaal Williams,receiving,4,13,3.3,0,12,4
NO,Foster Moreau,receiving,1,13,13.0,0,13,1
NO,Alvin Kamara,receiving,2,4,2.0,0,5,2
NO,Rashid Shaheed,receiving,2,14,7.0,0,9,3
NO,Chris Olave,receiving,3,26,8.7,0,14,6
NO,Taysom Hill,receiving,2,30,15.0,1,22,2
NO,Juwan Johnson,receiving,8,90,11.3,1,32,12
NYG,Sterling Shepard,receiving,0,0,0.0,0,0,1
NYG,Eric Gray,receiving,1,6,6.0,0,6,1
NYG,Isaiah Hodgins,receiving,1,18,18.0,0,18,2
NYG,Saquon Barkley,receiving,3,19,6.3,0,9,6
NYG,Jalin Hyatt,receiving,3,25,8.3,0,18,4
NYG,Daniel Bellinger,receiving,4,39,9.8,0,18,4
NYG,Darren Waller,receiving,5,51,10.2,0,18,6
NYG,Wan'Dale Robinson,receiving,6,55,9.2,0,20,9
NYG,Darius Slayton,receiving,4,106,26.5,1,80,6
NYJ,Garrett Wilson,receiving,5,50,10.0,0,22,10
NYJ,Xavier Gipson,receiving,4,33,8.3,0,15,7
NYJ,Kenny Yeboah,receiving,2,28,14.0,0,20,3
NYJ,Nick Bawden,receiving,1,8,8.0,0,8,1
NYJ,Breece Hall,receiving,9,42,4.7,1,21,9
NYJ,Tyler Conklin,receiving,5,45,9.0,0,20,5
NYJ,Jason Brownlee,receiving,2,28,14.0,0,24,2
NYJ,Israel Abanikanda,receiving,4,27,6.8,0,10,7
PHI,Dallas Goedert,receiving,5,47,9.4,1,23,6
PHI,Julio Jones,receiving,2,34,17.0,2,22,2
PHI,DeVonta Smith,receiving,3,30,10.0,0,17,5
PHI,Kenny Gainwell,receiving,4,15,3.8,0,6,4
PHI,D'Andre Swift,receiving,1,5,5.0,0,5,1
PHI,A.J. Brown,receiving,4,53,13.3,0,18,5
PIT,Jaylen Warren,receiving,4,23,5.8,0,10,4
PIT,Diontae Johnson,receiving,4,76,19.0,0,42,4
PIT,George Pickens,receiving,7,131,18.7,0,37,9
PIT,Pat Freiermuth,receiving,3,44,14.7,0,25,4
SEA,Noah Fant,receiving,5,59,11.8,0,21,6
SEA,Jake Bobo,receiving,1,4,4.0,0,4,1
SEA,Tyler Lockett,receiving,1,10,10.0,0,10,5
SEA,Jaxon Smith-Njigba,receiving,1,12,12.0,1,12,2
SEA,Kenneth Walker III,receiving,3,22,7.3,0,11,3
SEA,Colby Parkinson,receiving,2,38,19.0,0,20,3
SEA,Zach Charbonnet,receiving,5,39,7.8,0,15,5
SEA,DK Metcalf,receiving,5,106,21.2,0,33,8
SF,Brandon Aiyuk,receiving,7,114,16.3,1,38,8
SF,George Kittle,receiving,3,29,9.7,0,18,4
SF,Christian McCaffrey,receiving,4,27,6.8,0,12,5
SF,Ronnie Bell,receiving,0,0,0.0,0,0,1
SF,Deebo Samuel,receiving,5,37,7.4,1,16,6
SF,Kyle Juszczyk,receiving,3,23,7.7,0,9,3
TB,Trey Palmer,receiving,4,84,21.0,1,54,5
TB,Mike Evans,receiving,3,70,23.3,0,35,4
TB,Chase Edmonds,receiving,5,40,8.0,0,14,6
TB,Chris Godwin Jr.,receiving,3,81,27.0,1,47,5
TB,Cade Otton,receiving,2,10,5.0,0,6,6
TB,David Moore,receiving,0,0,0.0,0,0,1
TB,Deven Thompkins,receiving,1,0,0.0,0,0,2
TB,Rachaad White,receiving,4,24,6.0,0,7,4
TEN,Chig Okonkwo,receiving,3,34,11.3,0,21,4
TEN,Kevin Rader,receiving,1,6,6.0,0,6,1
TEN,Treylon Burks,receiving,2,11,5.5,0,7,3
TEN,Derrick Henry,receiving,0,0,0.0,0,0,1
TEN,Tyjae Spears,receiving,4,29,7.3,0,10,6
TEN,Chris Moore,receiving,1,32,32.0,0,32,3
TEN,DeAndre Hopkins,receiving,7,72,10.3,0,18,7
WSH,Terry McLaurin,receiving,4,61,15.3,1,42,7
WSH,Byron Pringle,receiving,0,0,0.0,0,0,1
WSH,John Bates,receiving,1,6,6.0,0,6,1
WSH,Logan Thomas,receiving,3,20,6.7,0,8,4
WSH,Brian Robinson Jr.,receiving,4,32,8.0,0,22,4
WSH,Curtis Samuel,receiving,3,33,11.0,0,25,4
WSH,Jahan Dotson,receiving,0,0,0.0,0,0,1
WSH,Antonio Gibson,receiving,2,17,8.5,0,15,4
