team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
TB,Blaine Gabbert,passing,67,4.84,0,0,1,7,11
TB,Leonard Fournette,passing,0,0.0,0,0,0,0,1
TB,Tom Brady,passing,5316,7.41,43,12,22,485,719
