team,player,category,INT,YDS,TD
LAC,Alohi Gilman,interceptions,1,18,0
LAC,Bud Dupree,interceptions,1,0,0
LAC,Daiyan Henley,interceptions,1,4,0
LAC,Derwin James Jr.,interceptions,1,2,0
LAC,Elijah Molden,interceptions,3,28,0
LAC,Kristian Fulton,interceptions,1,29,0
LAC,Marcus Maye,interceptions,1,0,0
LAC,Poona Ford,interceptions,1,3,0
LAC,Tarheeb Still,interceptions,4,85,1
LAC,Teair Tart,interceptions,1,4,0
