team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Michael Wilson,receiving,11,142,12.9,2,25,16
ARI,Trey McBride,receiving,5,58,11.6,0,27,9
ARI,Jalen Brooks,receiving,2,32,16.0,0,20,3
ARI,Michael Carter,receiving,2,18,9.0,0,12,4
ARI,Bam Knight,receiving,3,18,6.0,0,9,6
ARI,Andre Baccellia,receiving,1,3,3.0,0,3,3
ARI,Trent Sherfield,receiving,0,0,0.0,0,0,1
ARI,Josiah Deguara,receiving,0,0,0.0,0,0,1
ARI,Elijah Higgins,receiving,1,0,0.0,0,0,1
ATL,Deven Thompkins,receiving,1,4,4.0,0,4,1
ATL,Darnell Mooney,receiving,1,6,6.0,0,6,4
ATL,Bijan Robinson,receiving,2,8,4.0,0,5,2
ATL,Dylan Drummond,receiving,3,21,7.0,0,15,5
ATL,Tyler Allgeier,receiving,2,33,16.5,0,21,2
ATL,Kyle Pitts Sr.,receiving,6,90,15.0,0,30,10
ATL,David Sills V,receiving,0,0,0.0,0,0,4
BAL,DeAndre Hopkins,receiving,0,0,0.0,0,0,1
BAL,Zay Flowers,receiving,8,124,15.5,0,35,11
BAL,Isaiah Likely,receiving,4,25,6.3,1,8,6
BAL,Rashod Bateman,receiving,2,23,11.5,0,18,3
BAL,Charlie Kolar,receiving,1,19,19.0,0,19,1
BAL,Patrick Ricard,receiving,0,0,0.0,0,0,1
BAL,Derrick Henry,receiving,1,8,8.0,0,8,2
BAL,Rasheen Ali,receiving,2,11,5.5,0,6,3
BAL,Mark Andrews,receiving,1,9,9.0,0,9,5
BUF,Dalton Kincaid,receiving,4,41,10.3,1,20,5
BUF,Dawson Knox,receiving,6,93,15.5,0,32,7
BUF,Khalil Shakir,receiving,2,16,8.0,1,11,3
BUF,Tyrell Shavers,receiving,1,16,16.0,0,16,1
BUF,Keon Coleman,receiving,2,16,8.0,0,8,3
BUF,Ty Johnson,receiving,2,14,7.0,0,7,3
BUF,Jackson Hawes,receiving,1,3,3.0,1,3,1
BUF,Gabe Davis,receiving,2,21,10.5,0,17,2
BUF,James Cook III,receiving,2,31,15.5,0,27,2
CHI,Luther Burden III,receiving,4,67,16.8,0,27,6
CHI,Cole Kmet,receiving,2,42,21.0,0,26,3
CHI,Colston Loveland,receiving,4,29,7.3,1,11,5
CHI,Devin Duvernay,receiving,1,24,24.0,0,24,1
CHI,D'Andre Swift,receiving,3,19,6.3,0,10,4
CHI,Olamide Zaccheaus,receiving,2,7,3.5,1,6,3
CHI,DJ Moore,receiving,1,-4,-4.0,0,-4,3
CHI,Kyle Monangai,receiving,1,0,0.0,0,0,2
CHI,Durham Smythe,receiving,1,2,2.0,0,2,1
CIN,Samaje Perine,receiving,1,7,7.0,0,7,1
CIN,Chase Brown,receiving,3,12,4.0,1,10,4
CIN,Noah Fant,receiving,1,15,15.0,0,15,2
CIN,Andrei Iosivas,receiving,2,17,8.5,0,11,3
CIN,Ja'Marr Chase,receiving,5,44,8.8,0,16,8
CIN,Mike Gesicki,receiving,6,86,14.3,1,37,6
CIN,Tee Higgins,receiving,6,92,15.3,2,25,11
CIN,Tanner Hudson,receiving,1,11,11.0,0,11,1
CLE,Dylan Sampson,receiving,5,64,12.8,0,31,6
CLE,Jerry Jeudy,receiving,3,76,25.3,1,60,5
CLE,Harold Fannin Jr.,receiving,8,114,14.3,1,35,11
CLE,Gage Larvadain,receiving,2,18,9.0,0,14,3
CLE,David Njoku,receiving,1,1,1.0,1,1,1
CLE,Blake Whiteheart,receiving,0,0,0.0,0,0,1
CLE,Jerome Ford,receiving,2,10,5.0,0,9,3
CLE,Quinshon Judkins,receiving,1,58,58.0,0,58,3
CLE,Isaiah Bond,receiving,0,0,0.0,0,0,2
CLE,Cedric Tillman,receiving,1,23,23.0,0,23,3
DAL,CeeDee Lamb,receiving,6,121,20.2,0,37,8
DAL,Jonathan Mingo,receiving,0,0,0.0,0,0,1
DAL,Ryan Flournoy,receiving,9,115,12.8,1,42,13
DAL,Jake Ferguson,receiving,5,58,11.6,0,19,7
DAL,George Pickens,receiving,5,37,7.4,0,11,9
DAL,Luke Schoonmaker,receiving,1,12,12.0,0,12,2
DAL,KaVontae Turpin,receiving,2,26,13.0,0,21,2
DAL,Javonte Williams,receiving,2,0,0.0,0,5,4
DAL,Brevyn Spann-Ford,receiving,1,7,7.0,0,7,1
DEN,Evan Engram,receiving,2,8,4.0,0,6,2
DEN,Jaleel McLaughlin,receiving,1,9,9.0,0,9,1
DEN,Adam Trautman,receiving,2,17,8.5,0,12,2
DEN,Adam Prentice,receiving,2,11,5.5,0,6,2
DEN,RJ Harvey,receiving,6,25,4.2,0,9,6
DEN,Lil'Jordan Humphrey,receiving,3,27,9.0,0,15,3
DEN,Pat Bryant,receiving,4,32,8.0,0,13,4
DEN,Courtland Sutton,receiving,6,62,10.3,0,14,10
DEN,Troy Franklin,receiving,3,11,3.7,0,6,4
DEN,Marvin Mims Jr.,receiving,1,5,5.0,0,5,1
DEN,Tyler Badie,receiving,1,5,5.0,0,5,1
DET,David Montgomery,receiving,1,13,13.0,0,13,1
DET,Anthony Firkser,receiving,1,7,7.0,0,7,1
DET,Jameson Williams,receiving,7,96,13.7,0,29,9
DET,Ross Dwelley,receiving,1,4,4.0,0,4,1
