team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
CIN,Amarius Mims,defensive,2,1,0.0,0,0,0,0
CIN,B.J. Hill,defensive,66,29,4.0,5,0,9,0
CIN,Barrett Carter,defensive,106,53,0.0,1,4,1,0
CIN,Bralyn Lux,defensive,3,2,0.0,0,0,0,0
CIN,Cam Taylor-Britt,defensive,21,12,0.0,1,5,1,0
CIN,Cameron Sample,defensive,17,9,2.0,2,0,6,0
CIN,Cedric Johnson,defensive,20,11,2.0,2,0,5,0
CIN,Chase Brown,defensive,3,3,0.0,0,0,0,0
CIN,DJ Ivey,defensive,17,10,0.0,0,3,0,0
CIN,DJ Turner II,defensive,40,28,0.0,2,18,0,0
CIN,Daijahn Anthony,defensive,4,2,0.0,0,0,0,0
CIN,Dalton Risner,defensive,1,1,0.0,0,0,0,0
CIN,Dax Hill,defensive,88,57,0.0,2,11,0,0
CIN,Demetrius Knight Jr.,defensive,106,58,3.0,4,7,5,0
CIN,Drew Sample,defensive,1,0,0.0,0,0,0,0
CIN,Geno Stone,defensive,104,65,2.0,4,4,4,1
CIN,Howard Cross III,defensive,4,2,0.0,0,0,0,0
CIN,Isaiah Foskey,defensive,4,2,0.0,0,0,1,0
CIN,Ja'Marr Chase,defensive,5,5,0.0,0,0,0,0
CIN,Jalen Davis,defensive,20,7,1.0,2,1,2,0
CIN,Jalen Rivers,defensive,1,0,0.0,0,0,0,0
CIN,Joe Giles-Harris,defensive,27,14,0.0,0,2,0,0
CIN,Jordan Battle,defensive,125,62,0.0,2,6,0,0
CIN,Joseph Ossai,defensive,43,21,5.0,9,0,12,0
CIN,Josh Newton,defensive,15,12,0.0,0,3,0,0
CIN,Kris Jenkins Jr.,defensive,36,18,1.5,2,1,3,0
CIN,Logan Wilson,defensive,46,19,0.0,0,4,0,0
CIN,Marco Wilson,defensive,3,3,0.0,0,0,0,0
CIN,McKinnley Jackson,defensive,7,0,0.0,0,0,0,0
CIN,Mike Gesicki,defensive,1,1,0.0,0,0,0,0
CIN,Mike Pennel,defensive,15,4,0.0,1,0,0,0
CIN,Myles Murphy,defensive,52,28,5.5,6,3,10,0
CIN,Oren Burks,defensive,48,17,0.0,1,1,0,0
CIN,PJ Jules,defensive,18,10,0.0,1,0,0,0
CIN,Samaje Perine,defensive,7,1,0.0,0,0,0,0
CIN,Shaka Heyward,defensive,16,4,0.0,0,0,1,0
CIN,Shemar Stewart,defensive,11,5,1.0,2,1,4,0
CIN,T.J. Slaton Jr.,defensive,52,19,3.0,4,0,7,0
CIN,Tahj Brooks,defensive,7,5,0.0,0,0,0,0
CIN,Trey Hendrickson,defensive,16,11,4.0,3,1,8,0
CIN,Tycen Anderson,defensive,23,10,0.0,0,1,0,0
CIN,William Wagner,defensive,2,0,0.0,0,0,0,0
