team,player,category,CAR,YDS,AVG,TD,LONG
CIN,Andrei Iosivas,rushing,3,14,4.67,0,5
CIN,Chase Brown,rushing,232,1019,4.38,6,37
CIN,Drew Sample,rushing,1,3,3.0,0,3
CIN,Ja'Marr Chase,rushing,3,14,4.67,0,9
CIN,Jake Browning,rushing,9,39,3.28,1,13
CIN,Joe Burrow,rushing,14,41,3.15,0,9
CIN,Joe Flacco,rushing,15,22,1.59,1,13
CIN,Ke'Shawn Williams,rushing,2,10,5.0,0,9
CIN,Kendall Milton,rushing,2,2,1.0,0,2
CIN,Samaje Perine,rushing,84,382,4.63,3,32
CIN,Tahj Brooks,rushing,16,45,2.83,0,7
