team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
MIN,Dalvin Cook,passing,0,0.0,0,0,1,0,0
MIN,Justin Jefferson,passing,34,17.0,0,0,0,2,2
MIN,Kirk Cousins,passing,4547,7.1,29,14,46,424,643
MIN,Nick Mullens,passing,224,6.98,1,1,0,21,25
MIN,Ryan Wright,passing,13,6.5,0,0,0,1,2
