team,player,category,CAR,YDS,AVG,TD,LONG
MIN,Adam Thielen,rushing,1,4,4.0,0,4
MIN,Alexander Mattison,rushing,74,283,3.16,5,15
MIN,C.J. Ham,rushing,4,7,2.17,2,3
MIN,Dalvin Cook,rushing,264,1173,4.44,8,81
MIN,Jalen Reagor,rushing,4,25,6.25,0,17
MIN,Justin Jefferson,rushing,4,24,6.17,1,10
MIN,K.J. Osborn,rushing,3,6,2.0,0,5
MIN,Kene Nwangwu,rushing,9,14,1.45,0,8
MIN,Kirk Cousins,rushing,31,97,2.52,2,19
MIN,Nick Mullens,rushing,4,8,2.0,0,4
MIN,Ty Chandler,rushing,6,20,3.3,0,10
