team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
PIT,Connor Heyward,passing,0,0.0,0,0,0,0,1
PIT,Kenny Pickett,passing,2070,6.38,6,4,23,201,324
PIT,Mason Rudolph,passing,719,7.68,3,0,6,55,74
PIT,Mitchell Trubisky,passing,632,5.66,4,5,7,67,107
