team,player,category,INT,YDS,TD
PIT,Alex Highsmith,interceptions,2,30,1
PIT,Chandon Sullivan,interceptions,1,0,0
PIT,Damontae Kazee,interceptions,2,37,0
PIT,Eric Rowe,interceptions,1,25,0
PIT,Joey Porter Jr.,interceptions,1,0,0
PIT,Keanu Neal,interceptions,1,32,0
PIT,Kwon Alexander,interceptions,1,0,0
PIT,Levi Wallace,interceptions,2,0,0
PIT,Mykal Walker,interceptions,1,30,0
PIT,Patrick Peterson,interceptions,2,0,0
PIT,T.J. Watt,interceptions,1,24,0
PIT,Trenton Thompson,interceptions,1,6,0
