team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
LAR,Baker Mayfield,passing,850,6.54,4,2,17,82,129
LAR,Bryce Perkins,passing,161,2.57,1,2,6,19,34
LAR,Cooper Kupp,passing,0,0.0,0,0,0,0,1
LAR,John Wolford,passing,390,6.35,1,3,7,38,62
LAR,Matthew Stafford,passing,2087,7.16,10,8,29,206,303
LAR,Riley Dixon,passing,18,9.0,0,0,0,2,2
