team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
GB,Dontayvion Wicks,passing,14,14.0,0,0,0,1,1
GB,Jordan Love,passing,4159,7.27,32,11,30,372,579
GB,Sean Clifford,passing,37,37.0,0,0,0,1,1
