team,player,category,INT,YDS,TD
BUF,Austin Johnson,interceptions,2,9,0
BUF,Cam Lewis,interceptions,1,0,0
BUF,Christian Benford,interceptions,2,30,0
BUF,Damar Hamlin,interceptions,2,19,0
BUF,Ja'Marcus Ingram,interceptions,2,56,1
BUF,Jordan Phillips,interceptions,1,2,0
BUF,Taron Johnson,interceptions,2,23,1
BUF,Taylor Rapp,interceptions,2,5,0
BUF,Terrel Bernard,interceptions,2,1,0
