team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
BUF,Josh Allen,passing,3731,7.76,28,6,14,307,483
BUF,Mike White,passing,28,2.5,0,0,0,3,11
BUF,Mitchell Trubisky,passing,179,16.36,2,0,0,19,26
