team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Rondale Moore,receiving,5,43,8.6,0,12,8
ARI,Elijah Higgins,receiving,0,0,0.0,0,0,1
ARI,Zach Pascal,receiving,0,0,0.0,0,0,1
ARI,Geoff Swaim,receiving,2,13,6.5,0,7,2
ARI,Hollywood Brown,receiving,1,28,28.0,0,28,4
ARI,Michael Wilson,receiving,3,34,11.3,0,16,6
ARI,Trey McBride,receiving,8,131,16.4,0,33,9
ATL,Drake London,receiving,3,36,12.0,0,18,4
ATL,Kyle Pitts Sr.,receiving,3,30,10.0,0,17,5
ATL,Bijan Robinson,receiving,1,11,11.0,0,11,2
ATL,Tyler Allgeier,receiving,1,7,7.0,0,7,1
ATL,Cordarrelle Patterson,receiving,2,7,3.5,0,5,2
ATL,Jonnu Smith,receiving,1,1,1.0,0,1,3
ATL,Scotty Miller,receiving,1,2,2.0,1,2,1
ATL,Van Jefferson,receiving,0,0,0.0,0,0,1
BAL,Nelson Agholor,receiving,0,0,0.0,0,0,2
BAL,Zay Flowers,receiving,5,73,14.6,0,18,6
BAL,Isaiah Likely,receiving,1,5,5.0,0,5,1
BAL,Rashod Bateman,receiving,2,25,12.5,0,18,4
BAL,Keaton Mitchell,receiving,1,32,32.0,0,32,2
BAL,Odell Beckham Jr.,receiving,1,40,40.0,1,40,2
BAL,Mark Andrews,receiving,2,44,22.0,0,36,4
BAL,Patrick Ricard,receiving,0,0,0.0,0,0,1
BAL,Gus Edwards,receiving,1,4,4.0,0,4,1
BUF,Deonte Harty,receiving,0,0,0.0,0,0,1
BUF,Dalton Kincaid,receiving,5,51,10.2,1,22,6
BUF,Stefon Diggs,receiving,3,34,11.3,0,14,5
BUF,Khalil Shakir,receiving,1,24,24.0,0,24,2
BUF,James Cook III,receiving,2,11,5.5,0,8,2
BUF,Gabe Davis,receiving,2,56,28.0,0,38,6
BUF,Latavius Murray,receiving,2,1,0.5,0,2,3
CAR,Michael Strachan,receiving,1,45,45.0,0,45,2
CAR,Hayden Hurst,receiving,2,14,7.0,0,7,4
CAR,Adam Thielen,receiving,6,42,7.0,0,14,10
CAR,Jonathan Mingo,receiving,3,20,6.7,0,10,7
CAR,Chuba Hubbard,receiving,2,16,8.0,0,10,2
CAR,Tommy Tremble,receiving,3,16,5.3,0,11,3
CAR,Miles Sanders,receiving,2,15,7.5,0,13,2
CAR,Terrace Marshall Jr.,receiving,1,11,11.0,0,11,3
CAR,Raheem Blackshear,receiving,1,6,6.0,0,6,1
CHI,DJ Moore,receiving,5,58,11.6,0,16,9
CHI,Cole Kmet,receiving,5,45,9.0,0,14,7
CHI,Roschon Johnson,receiving,4,14,3.5,0,6,6
CHI,Darnell Mooney,receiving,2,14,7.0,0,8,4
CHI,Darrynton Evans,receiving,0,0,0.0,0,0,2
CHI,Equanimeous St. Brown,receiving,1,4,4.0,0,4,1
CHI,Tyler Scott,receiving,1,15,15.0,0,15,1
CHI,D'Onta Foreman,receiving,2,12,6.0,0,12,2
CIN,Joe Mixon,receiving,2,-1,-0.5,0,0,3
CIN,Andrei Iosivas,receiving,0,0,0.0,0,0,1
CIN,Trayveon Williams,receiving,1,2,2.0,0,2,1
CIN,Irv Smith Jr.,receiving,1,6,6.0,0,6,1
CIN,Tanner Hudson,receiving,6,33,5.5,0,13,7
CIN,Trenton Irwin,receiving,2,54,27.0,1,32,4
CIN,Tyler Boyd,receiving,8,117,14.6,0,64,12
CIN,Ja'Marr Chase,receiving,5,124,24.8,1,64,6
CIN,Mitchell Wilcox,receiving,0,0,0.0,0,0,1
CIN,Drew Sample,receiving,2,12,6.0,0,9,3
CLE,Jordan Akins,receiving,1,8,8.0,0,8,1
