team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Clayton Tune,rushing,1,1,1.0,1,1
ARI,Keaontay Ingram,rushing,2,2,1.0,0,2
ARI,Tony Jones Jr.,rushing,1,13,13.0,0,13
ARI,Kyler Murray,rushing,6,33,5.5,1,13
ARI,James Conner,rushing,16,73,4.6,0,11
ATL,Desmond Ridder,rushing,3,11,3.7,1,9
ATL,Cordarrelle Patterson,rushing,3,13,4.3,0,6
ATL,Tyler Allgeier,rushing,9,31,3.4,0,8
ATL,Taylor Heinicke,rushing,4,34,8.5,0,16
ATL,Bijan Robinson,rushing,22,95,4.3,1,17
BAL,Keaton Mitchell,rushing,3,34,11.3,1,39
BAL,Gus Edwards,rushing,11,24,2.2,1,6
BAL,Lamar Jackson,rushing,8,41,5.1,0,9
BAL,Justice Hill,rushing,2,7,3.5,0,4
BUF,Ty Johnson,rushing,1,2,2.0,0,2
BUF,Latavius Murray,rushing,9,68,7.6,1,21
BUF,James Cook III,rushing,12,109,9.1,0,42
BUF,Josh Allen,rushing,4,13,3.3,1,6
CAR,Chuba Hubbard,rushing,9,23,2.6,0,9
CAR,Bryce Young,rushing,3,18,6.0,0,8
CAR,Raheem Blackshear,rushing,2,7,3.5,0,4
CAR,Miles Sanders,rushing,2,-5,-2.5,0,1
CHI,Darrynton Evans,rushing,2,5,2.5,0,3
CHI,D'Onta Foreman,rushing,21,80,3.8,1,11
CHI,Roschon Johnson,rushing,5,18,3.6,0,6
CHI,Tyler Scott,rushing,1,16,16.0,0,16
CHI,Tyson Bagent,rushing,6,12,2.0,0,7
CHI,DJ Moore,rushing,1,1,1.0,0,1
CHI,Cole Kmet,rushing,1,1,1.0,0,1
CIN,Joe Mixon,rushing,11,46,4.2,1,15
CIN,Joe Burrow,rushing,5,20,4.0,0,17
CLE,Harrison Bryant,rushing,1,2,2.0,0,2
CLE,Deshaun Watson,rushing,8,37,4.6,0,16
CLE,Jerome Ford,rushing,17,107,6.3,0,28
CLE,Kareem Hunt,rushing,10,32,3.2,1,13
DAL,CeeDee Lamb,rushing,1,14,14.0,1,14
DAL,Deuce Vaughn,rushing,1,-2,-2.0,0,-2
DAL,Cooper Rush,rushing,2,5,2.5,0,6
DAL,Dak Prescott,rushing,2,17,8.5,1,10
DAL,Tony Pollard,rushing,15,55,3.7,0,15
DAL,Rico Dowdle,rushing,12,79,6.6,1,21
DEN,Marvin Mims Jr.,rushing,1,-3,-3.0,0,-3
DEN,Jaleel McLaughlin,rushing,6,8,1.3,0,5
DEN,Samaje Perine,rushing,1,8,8.0,0,8
DEN,Russell Wilson,rushing,9,30,3.3,0,10
DEN,Javonte Williams,rushing,21,79,3.8,0,11
DET,David Montgomery,rushing,12,116,9.7,1,75
DET,Jahmyr Gibbs,rushing,14,77,5.5,2,35
DET,Amon-Ra St. Brown,rushing,2,9,4.5,0,6
DET,Jared Goff,rushing,3,-2,-0.7,0,0
GB,Jordan Love,rushing,2,11,5.5,0,8
GB,AJ Dillon,rushing,9,70,7.8,0,40
GB,Aaron Jones Sr.,rushing,13,35,2.7,0,9
HOU,C.J. Stroud,rushing,2,8,4.0,1,8
HOU,Xavier Hutchinson,rushing,1,17,17.0,0,17
HOU,Tank Dell,rushing,1,13,13.0,0,13
HOU,Devin Singletary,rushing,30,150,5.0,1,22
IND,Gardner Minshew II,rushing,2,-1,-0.5,0,0
IND,Zack Moss,rushing,1,2,2.0,0,2
