team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
WSH,Carson Wentz,passing,1755,6.31,11,9,26,172,276
WSH,Sam Howell,passing,169,8.9,1,1,3,11,19
WSH,Taylor Heinicke,passing,1859,7.26,12,6,19,161,259
