team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
WSH,Andrew Norwell,defensive,1,1,0.0,0,0,0,0
WSH,Armani Rogers,defensive,3,1,0.0,0,0,0,0
WSH,Benjamin St-Juste,defensive,42,34,2.0,2,7,3,0
WSH,Benning Potoa'e,defensive,4,2,0.0,1,0,0,0
WSH,Bobby McCain,defensive,76,54,0.0,3,5,1,0
WSH,Brian Robinson Jr.,defensive,1,1,0.0,0,0,0,0
WSH,Cam Sims,defensive,3,2,0.0,0,0,0,0
WSH,Camaron Cheeseman,defensive,1,0,0.0,0,0,0,0
WSH,Carson Wentz,defensive,1,1,0.0,0,0,0,0
WSH,Casey Toohill,defensive,25,13,1.0,2,0,6,1
WSH,Chase Young,defensive,5,3,0.0,0,1,1,0
WSH,Christian Holmes,defensive,12,8,0.0,0,0,0,0
WSH,Cole Holcomb,defensive,69,37,0.0,1,1,1,0
WSH,Cole Turner,defensive,1,0,0.0,0,0,0,0
WSH,Cornelius Lucas,defensive,1,0,0.0,0,0,0,0
WSH,Curtis Samuel,defensive,2,2,0.0,0,0,0,0
WSH,Daniel Wise,defensive,1,0,0.0,0,0,0,0
WSH,Danny Johnson,defensive,29,20,1.0,1,9,1,0
WSH,Daron Payne,defensive,64,32,11.5,18,5,20,0
WSH,Darrick Forrest,defensive,88,56,0.0,1,9,0,0
WSH,David Bada,defensive,2,0,0.0,0,0,0,0
WSH,David Mayo,defensive,35,14,1.0,2,1,0,0
WSH,Donovan Jeter,defensive,1,1,0.0,0,0,0,0
WSH,Dyami Brown,defensive,2,1,0.0,0,0,0,0
WSH,Efe Obada,defensive,24,14,4.0,4,2,8,0
WSH,J.D. McKissic,defensive,1,1,0.0,0,0,0,0
WSH,Jahan Dotson,defensive,2,2,0.0,0,0,0,0
WSH,James Smith-Williams,defensive,23,12,3.0,5,1,16,0
WSH,Jamin Davis,defensive,104,68,3.0,9,1,5,0
WSH,Jeremy Reaves,defensive,33,20,0.0,0,1,0,0
WSH,Joey Slye,defensive,2,0,0.0,0,0,0,0
WSH,John Ridgeway III,defensive,24,9,0.0,0,1,0,0
WSH,Jon Bostic,defensive,25,11,0.0,0,0,0,0
WSH,Jonathan Allen,defensive,65,44,7.5,16,3,17,0
WSH,Jonathan Williams,defensive,4,3,0.0,0,0,0,0
WSH,Kam Curl,defensive,83,58,1.0,6,0,0,0
WSH,Kendall Fuller,defensive,52,36,0.0,1,13,0,2
WSH,Khaleke Hudson,defensive,11,4,0.0,0,0,1,0
WSH,Logan Thomas,defensive,1,1,0.0,0,0,0,0
WSH,Milo Eifler,defensive,4,2,0.0,1,0,0,0
WSH,Montez Sweat,defensive,46,27,8.0,14,2,28,0
WSH,Percy Butler,defensive,11,9,0.0,0,1,0,0
WSH,Rachad Wildgoose,defensive,16,12,0.0,0,3,0,0
WSH,Shaka Toney,defensive,8,4,0.0,1,0,0,0
WSH,Taylor Heinicke,defensive,1,1,0.0,0,0,0,0
WSH,Terry McLaurin,defensive,3,3,0.0,0,0,0,0
WSH,Troy Apke,defensive,1,0,0.0,0,0,0,0
WSH,William Bradley-King,defensive,2,1,0.0,0,0,0,0
WSH,William Jackson III,defensive,16,15,0.0,1,2,0,0
