team,player,category,INT,YDS,TD
TEN,Amani Hooker,interceptions,1,21,0
TEN,Buster Skrine,interceptions,1,17,0
TEN,David Long Jr.,interceptions,2,6,0
TEN,Elijah Molden,interceptions,1,2,1
TEN,Janoris Jenkins,interceptions,1,0,0
TEN,Jayon Brown,interceptions,1,2,0
TEN,Kevin Byard,interceptions,5,66,1
TEN,Kristian Fulton,interceptions,2,13,0
TEN,Rashaan Evans,interceptions,2,1,0
