team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
TEN,A.J. Brown,passing,0,0.0,0,0,0,0,2
TEN,Derrick Henry,passing,5,5.0,1,0,0,1,1
TEN,Matthias Farley,passing,6,6.0,0,0,0,1,1
TEN,Ryan Tannehill,passing,3734,7.08,21,14,47,357,531
