team,player,category,INT,YDS,TD
LAC,Benjamin St-Juste,interceptions,1,0,0
LAC,Cam Hart,interceptions,1,27,0
LAC,Da'Shawn Hand,interceptions,1,7,0
LAC,Daiyan Henley,interceptions,2,8,0
LAC,Derwin James Jr.,interceptions,3,28,0
LAC,Donte Jackson,interceptions,4,27,0
LAC,Elijah Molden,interceptions,1,0,0
LAC,RJ Mickens,interceptions,2,25,0
LAC,Tony Jefferson,interceptions,4,5,0
