team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
TEN,Aaron Brewer,defensive,1,0,0.0,0,0,0,0
TEN,Amani Hooker,defensive,85,69,0.0,3,7,0,0
TEN,Anthony Kendall,defensive,9,5,0.0,0,0,0,0
TEN,Arden Key,defensive,30,17,6.0,4,2,12,0
TEN,Azeez Al-Shaair,defensive,163,84,2.0,9,4,6,0
TEN,Caleb Murphy,defensive,2,1,0.0,0,0,0,0
TEN,Chance Campbell,defensive,3,1,0.0,0,0,0,0
TEN,Chig Okonkwo,defensive,1,0,0.0,0,0,0,0
TEN,Chris Moore,defensive,3,2,0.0,0,0,0,0
TEN,Colton Dowell,defensive,4,3,0.0,0,0,0,0
TEN,DeAndre Hopkins,defensive,3,3,0.0,0,0,0,0
TEN,Denico Autry,defensive,50,30,11.5,12,4,17,0
TEN,Dillon Radunz,defensive,1,0,0.0,0,0,0,0
TEN,Elijah Molden,defensive,73,47,0.0,1,4,0,1
TEN,Eric Garror,defensive,22,19,0.0,1,2,1,0
TEN,Garret Wallow,defensive,6,5,0.0,0,0,0,0
TEN,Harold Landry III,defensive,70,45,10.5,14,0,21,0
TEN,Jack Gibbens,defensive,95,55,1.0,3,3,2,0
TEN,Jaleel Johnson,defensive,24,11,1.0,0,0,1,0
TEN,Jeffery Simmons,defensive,44,30,5.5,10,1,11,0
TEN,JoJo Domann,defensive,3,1,0.0,0,0,0,0
TEN,Joe Jones,defensive,2,0,0.0,0,0,0,0
TEN,Jonathan Ward,defensive,1,1,0.0,0,0,0,0
TEN,Josh Whyle,defensive,1,1,0.0,0,0,0,0
TEN,Julius Chestnut,defensive,2,1,0.0,0,0,0,0
TEN,K'Von Wallace,defensive,46,36,0.0,0,2,1,0
TEN,Keondre Coburn,defensive,7,2,0.0,0,0,0,0
TEN,Kevin Byard,defensive,47,30,0.0,0,0,0,0
TEN,Kevin Rader,defensive,4,2,0.0,0,0,0,0
TEN,Kindle Vildor,defensive,1,1,0.0,0,0,0,0
TEN,Kristian Fulton,defensive,46,37,0.0,2,5,0,0
TEN,Kyle Peko,defensive,22,12,0.0,2,1,2,0
TEN,Luke Gifford,defensive,6,3,0.0,0,0,0,0
TEN,Marlon Davidson,defensive,10,6,1.0,2,0,1,0
TEN,Matthew Jackson,defensive,6,3,0.0,0,0,0,0
TEN,Mike Brown,defensive,7,5,0.0,0,1,0,0
TEN,Monty Rice,defensive,26,14,0.0,1,0,1,0
TEN,Morgan Cox,defensive,1,1,0.0,0,0,0,0
TEN,Naquan Jones,defensive,8,0,0.0,0,0,0,0
TEN,Otis Reese,defensive,21,12,0.0,0,0,0,0
TEN,Quinton Bohanna,defensive,4,2,0.0,0,0,0,0
TEN,Rashad Weaver,defensive,20,11,0.0,4,1,0,0
TEN,Roger McCreary,defensive,86,62,2.0,7,6,2,0
TEN,Ross Blacklock,defensive,2,1,0.0,0,0,0,0
TEN,Ryan Stonehouse,defensive,1,1,0.0,0,0,0,0
TEN,Ryan Tannehill,defensive,1,1,0.0,0,0,0,0
TEN,Sean Murphy-Bunting,defensive,57,42,0.0,3,8,0,0
TEN,Shyheim Carter,defensive,3,1,0.0,0,0,0,0
TEN,TK McLendon Jr.,defensive,8,3,0.0,0,0,0,0
TEN,Teair Tart,defensive,21,15,1.0,8,0,4,0
TEN,Terrell Edmunds,defensive,20,14,2.5,2,2,2,0
TEN,Tre Avery,defensive,33,28,0.0,2,2,0,0
TEN,Trevis Gipson,defensive,6,1,1.0,0,0,0,0
TEN,Tyjae Spears,defensive,2,2,0.0,0,0,0,0
