team,player,category,INT,YDS,TD
TEN,Amani Hooker,interceptions,1,10,0
TEN,Elijah Molden,interceptions,1,44,1
TEN,Roger McCreary,interceptions,1,18,0
TEN,Sean Murphy-Bunting,interceptions,2,12,0
TEN,Terrell Edmunds,interceptions,1,2,0
