team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
LAC,Alohi Gilman,defensive,58,35,0.0,0,3,0,0
LAC,Amen Ogbongbemiga,defensive,6,2,0.0,0,0,0,0
LAC,Asante Samuel Jr.,defensive,57,48,0.0,1,11,0,0
LAC,Austin Ekeler,defensive,4,4,0.0,0,0,0,0
LAC,Austin Johnson,defensive,22,16,1.0,3,1,3,0
LAC,Breiden Fehoko,defensive,23,10,0.0,1,0,0,0
LAC,Bryce Callahan,defensive,47,34,0.0,2,6,2,1
LAC,Chris Rumph II,defensive,15,7,2.0,2,1,6,0
LAC,Christian Covington,defensive,12,3,0.0,1,0,0,0
LAC,Christopher Hinton,defensive,3,1,0.0,0,0,1,0
LAC,Corey Linsley,defensive,1,1,0.0,0,0,0,0
LAC,David Moa,defensive,2,2,0.0,0,0,0,0
LAC,Deane Leonard,defensive,5,4,0.0,0,0,0,0
LAC,Derrek Tuszka,defensive,14,7,0.0,0,0,0,0
LAC,Derwin James Jr.,defensive,115,64,4.0,5,6,5,0
LAC,Drue Tranquill,defensive,146,95,5.0,10,4,8,0
LAC,Dustin Hopkins,defensive,1,0,0.0,0,0,0,0
LAC,Gerald Everett,defensive,1,1,0.0,0,0,0,0
LAC,J.C. Jackson,defensive,15,12,0.0,0,2,0,0
LAC,JT Woods,defensive,3,2,0.0,0,0,0,0
LAC,Ja'Sir Taylor,defensive,22,13,0.0,0,1,0,0
LAC,Jerry Tillery,defensive,8,5,1.0,0,0,2,0
LAC,Joe Gaziano,defensive,8,6,1.0,1,0,1,0
LAC,Joey Bosa,defensive,10,8,2.5,3,0,6,0
LAC,Josh Harris,defensive,2,0,0.0,0,0,0,0
LAC,Joshua Palmer,defensive,1,1,0.0,0,0,0,0
LAC,Justin Herbert,defensive,1,1,0.0,0,0,0,0
LAC,Keenan Allen,defensive,1,1,0.0,0,0,0,0
LAC,Kemon Hall,defensive,1,1,0.0,0,0,0,0
LAC,Kenneth Murray Jr.,defensive,76,50,1.0,7,3,4,0
LAC,Khalil Mack,defensive,50,33,8.0,12,2,12,0
LAC,Kyle Van Noy,defensive,46,30,5.0,8,3,9,0
LAC,Michael Bandy,defensive,1,1,0.0,0,0,0,0
LAC,Michael Davis,defensive,62,48,1.0,2,15,1,0
LAC,Morgan Fox,defensive,38,24,6.5,8,0,11,0
LAC,Nasir Adderley,defensive,62,39,0.0,1,4,0,0
LAC,Nick Niemann,defensive,3,0,0.0,0,0,0,0
LAC,Otito Ogbonnia,defensive,14,13,0.0,1,0,0,0
LAC,Raheem Layne,defensive,2,2,0.0,0,0,0,0
LAC,Sebastian Joseph-Day,defensive,56,27,2.0,9,1,6,0
LAC,Stone Smartt,defensive,1,1,0.0,0,0,0,0
LAC,Tre' McKitty,defensive,1,1,0.0,0,0,0,0
LAC,Troy Reeder,defensive,11,6,0.0,0,1,0,0
LAC,Tyeler Davison,defensive,1,1,0.0,0,0,0,0
LAC,Zander Horvath,defensive,1,1,0.0,0,0,0,0
