team,player,category,INT,YDS,TD
HOU,Calen Bullock,interceptions,5,96,0
HOU,Derek Stingley Jr.,interceptions,5,48,0
HOU,Eric Murray,interceptions,1,0,0
HOU,Henry To'oTo'o,interceptions,1,0,0
HOU,Jalen Pitre,interceptions,1,10,0
HOU,Jimmie Ward,interceptions,2,67,1
HOU,Kamari Lassiter,interceptions,3,9,0
HOU,Neville Hewitt,interceptions,1,45,0
