team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
HOU,C.J. Stroud,passing,3727,6.94,20,12,52,336,532
HOU,Davis Mills,passing,212,4.35,0,0,2,20,36
HOU,Joe Mixon,passing,0,0.0,0,0,0,0,1
HOU,Stefon Diggs,passing,13,13.0,0,0,0,1,1
