team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Christian Kirk,receiving,5,70,14.0,2,26,5
ARI,A.J. Green,receiving,2,25,12.5,0,21,6
ARI,Demetrius Harris,receiving,0,0,0.0,0,0,3
ARI,Maxx Williams,receiving,0,0,0.0,0,0,1
ARI,Chase Edmonds,receiving,4,43,10.8,0,36,4
ARI,Rondale Moore,receiving,4,68,17.0,0,29,5
ARI,DeAndre Hopkins,receiving,6,83,13.8,2,38,8
ATL,Russell Gage Jr.,receiving,0,0,0.0,0,0,2
ATL,Cordarrelle Patterson,receiving,2,13,6.5,0,12,2
ATL,Keith Smith,receiving,3,18,6.0,0,9,3
ATL,Mike Davis,receiving,3,23,7.7,0,9,6
ATL,Kyle Pitts Sr.,receiving,4,31,7.8,0,18,8
ATL,Calvin Ridley,receiving,5,51,10.2,0,16,8
ATL,Hayden Hurst,receiving,4,28,7.0,0,9,4
BAL,Josh Oliver,receiving,0,0,0.0,0,0,1
BAL,Devin Duvernay,receiving,1,6,6.0,0,6,2
BAL,Patrick Ricard,receiving,2,15,7.5,0,9,3
BAL,Mark Andrews,receiving,3,20,6.7,0,10,5
BAL,Ty'Son Williams,receiving,3,29,9.7,0,21,4
BAL,Hollywood Brown,receiving,6,69,11.5,1,29,6
BAL,Sammy Watkins,receiving,4,96,24.0,0,49,8
BUF,Cole Beasley,receiving,8,60,7.5,0,12,13
BUF,Emmanuel Sanders,receiving,4,52,13.0,0,16,8
BUF,Devin Singletary,receiving,3,8,2.7,0,5,5
BUF,Stefon Diggs,receiving,9,69,7.7,0,13,13
BUF,Dawson Knox,receiving,4,41,10.3,0,13,4
BUF,Gabe Davis,receiving,2,40,20.0,1,37,5
CAR,Chuba Hubbard,receiving,2,4,2.0,0,3,2
CAR,Dan Arnold,receiving,2,6,3.0,0,5,3
CAR,Ian Thomas,receiving,1,17,17.0,0,17,2
CAR,Christian McCaffrey,receiving,9,89,9.9,0,22,9
CAR,Robbie Chosen,receiving,1,57,57.0,1,57,3
CAR,DJ Moore,receiving,6,80,13.3,0,27,8
CAR,Terrace Marshall Jr.,receiving,3,26,8.7,0,11,6
CHI,Jimmy Graham,receiving,1,11,11.0,0,11,2
CHI,Damiere Byrd,receiving,3,19,6.3,0,10,3
CHI,Darnell Mooney,receiving,5,26,5.2,0,9,7
CHI,Marquise Goodwin,receiving,4,45,11.3,0,19,4
CHI,Allen Robinson,receiving,6,35,5.8,0,9,11
CHI,Cole Kmet,receiving,5,42,8.4,0,10,7
CHI,Damien Williams,receiving,4,28,7.0,0,11,5
CHI,David Montgomery,receiving,1,10,10.0,0,10,1
CIN,Ja'Marr Chase,receiving,5,101,20.2,1,50,7
CIN,Joe Mixon,receiving,4,23,5.8,0,12,4
CIN,Tyler Boyd,receiving,3,32,10.7,0,18,4
CIN,C.J. Uzomah,receiving,2,35,17.5,0,32,2
CIN,Tee Higgins,receiving,4,58,14.5,1,28,5
CIN,Mike Thomas,receiving,1,5,5.0,0,5,3
CIN,Samaje Perine,receiving,1,7,7.0,0,7,1
CLE,Donovan Peoples-Jones,receiving,1,4,4.0,0,4,1
CLE,Harrison Bryant,receiving,1,17,17.0,0,17,2
CLE,Nick Chubb,receiving,2,18,9.0,0,10,2
CLE,Austin Hooper,receiving,3,27,9.0,0,14,3
CLE,Kareem Hunt,receiving,3,28,9.3,0,19,3
CLE,Anthony Schwartz,receiving,3,69,23.0,0,44,5
CLE,Jarvis Landry,receiving,5,71,14.2,0,32,5
CLE,David Njoku,receiving,3,76,25.3,0,43,5
CLE,Andy Janovich,receiving,0,0,0.0,0,0,1
CLE,Baker Mayfield,receiving,0,11,0.0,0,11,0
DAL,Amari Cooper,receiving,13,139,10.7,2,28,17
DAL,CeeDee Lamb,receiving,7,104,14.9,1,31,15
DAL,Ezekiel Elliott,receiving,2,6,3.0,0,3,2
DAL,Blake Jarwin,receiving,3,20,6.7,0,7,3
DAL,Cedrick Wilson Jr.,receiving,3,24,8.0,0,13,3
DAL,Tony Pollard,receiving,4,29,7.3,0,11,4
DAL,Michael Gallup,receiving,4,36,9.0,0,12,7
DAL,Dalton Schultz,receiving,6,45,7.5,0,16,6
DEN,Javonte Williams,receiving,1,-4,-4.0,0,-4,1
DEN,Eric Saubert,receiving,1,7,7.0,0,7,2
DEN,Courtland Sutton,receiving,1,14,14.0,0,14,3
DEN,Melvin Gordon III,receiving,3,17,5.7,0,13,3
DEN,Albert Okwuegbunam Jr.,receiving,3,16,5.3,1,6,3
DEN,Tim Patrick,receiving,4,39,9.8,1,16,4
DEN,KJ Hamler,receiving,3,41,13.7,0,22,4
DEN,Noah Fant,receiving,6,62,10.3,0,25,8
DEN,Jerry Jeudy,receiving,6,72,12.0,0,20,7
DET,T.J. Hockenson,receiving,8,97,12.1,1,23,11
DET,D'Andre Swift,receiving,8,65,8.1,1,43,11
DET,Trinity Benson,receiving,3,19,6.3,0,11,6
DET,Tyrell Williams,receiving,2,14,7.0,0,7,3
DET,Quintez Cephus,receiving,3,12,4.0,1,7,6
DET,Darren Fells,receiving,1,2,2.0,0,2,1
DET,Jason Cabinda,receiving,0,0,0.0,0,0,1
DET,Amon-Ra St. Brown,receiving,2,23,11.5,0,20,4
DET,Kalif Raymond,receiving,3,50,16.7,0,25,4
DET,Jamaal Williams,receiving,8,56,7.0,0,11,9
GB,Davante Adams,receiving,5,56,11.2,0,31,7
GB,Randall Cobb,receiving,1,32,32.0,0,32,1
GB,Marcedes Lewis,receiving,1,19,19.0,0,19,1
GB,Marquez Valdes-Scantling,receiving,3,17,5.7,0,10,8
GB,Allen Lazard,receiving,2,16,8.0,0,14,4
GB,Malik Taylor,receiving,2,14,7.0,0,7,3
GB,Aaron Jones Sr.,receiving,2,13,6.5,0,7,2
GB,Robert Tonyan,receiving,2,8,4.0,0,5,4
GB,AJ Dillon,receiving,1,7,7.0,0,7,2
GB,Amari Rodgers,receiving,1,19,19.0,0,19,1
HOU,Pharaoh Brown,receiving,4,67,16.8,0,29,5
HOU,Danny Amendola,receiving,5,34,6.8,1,8,5
HOU,Jordan Akins,receiving,0,0,0.0,0,0,2
HOU,Nico Collins,receiving,1,7,7.0,0,7,3
HOU,Rex Burkhead,receiving,1,6,6.0,0,6,2
HOU,Mark Ingram II,receiving,0,0,0.0,0,0,1
HOU,Phillip Lindsay,receiving,0,0,0.0,0,0,1
HOU,Brandin Cooks,receiving,5,132,26.4,0,52,7
HOU,David Johnson,receiving,3,18,6.0,1,9,4
HOU,Chris Conley,receiving,2,27,13.5,0,17,2
IND,Jack Doyle,receiving,3,21,7.0,0,9,4
IND,Jonathan Taylor,receiving,6,60,10.0,0,15,7
IND,Nyheim Hines,receiving,6,48,8.0,0,19,8
IND,Parris Campbell,receiving,1,24,24.0,0,24,3
IND,Michael Pittman Jr.,receiving,3,29,9.7,0,14,4
IND,Zach Pascal,receiving,4,43,10.8,2,16,5
IND,Mo Alie-Cox,receiving,0,0,0.0,0,0,2
IND,Michael Strachan,receiving,2,26,13.0,0,16,2
JAX,DJ Chark,receiving,3,86,28.7,1,41,12
JAX,Marvin Jones Jr.,receiving,5,77,15.4,1,33,9
JAX,James O'Shaughnessy,receiving,6,48,8.0,0,22,8
JAX,James Robinson,receiving,3,29,9.7,0,15,6
JAX,Laviska Shenault Jr.,receiving,7,50,7.1,0,14,10
JAX,Carlos Hyde,receiving,2,14,7.0,0,9,2
JAX,Tyron Billy-Johnson,receiving,1,6,6.0,0,6,1
JAX,Devin Smith,receiving,0,0,0.0,0,0,1
JAX,Chris Manhertz,receiving,1,22,22.0,1,22,1
KC,Mecole Hardman Jr.,receiving,3,19,6.3,0,8,3
KC,Mike Remmers,receiving,1,-2,-2.0,0,-2,1
KC,Blake Bell,receiving,1,3,3.0,0,3,1
KC,Byron Pringle,receiving,1,6,6.0,0,6,2
KC,Demarcus Robinson,receiving,1,9,9.0,0,9,2
KC,Travis Kelce,receiving,6,76,12.7,2,19,7
KC,Clyde Edwards-Helaire,receiving,3,29,9.7,0,14,3
KC,Tyreek Hill,receiving,11,197,17.9,1,75,15
LAC,Keenan Allen,receiving,9,100,11.1,0,17,13
LAC,Justin Jackson,receiving,1,2,2.0,0,2,1
LAC,Stephen Anderson,receiving,1,1,1.0,0,1,2
LAC,Donald Parham Jr.,receiving,0,0,0.0,0,0,1
LAC,Mike Williams,receiving,8,82,10.3,1,20,12
LAC,Joshua Palmer,receiving,1,17,17.0,0,17,1
LAC,Jalen Guyton,receiving,3,49,16.3,0,22,5
LAC,KJ Hill Jr.,receiving,3,30,10.0,0,19,3
LAC,Jared Cook,receiving,5,56,11.2,0,23,8
LAR,Tyler Higbee,receiving,5,68,13.6,0,37,6
LAR,Darrell Henderson Jr.,receiving,1,17,17.0,0,17,1
LAR,DeSean Jackson,receiving,2,21,10.5,0,18,2
LAR,Robert Woods,receiving,3,27,9.0,1,19,4
LAR,Van Jefferson,receiving,2,80,40.0,1,67,3
LAR,Cooper Kupp,receiving,7,108,15.4,1,56,10
LV,Kenyan Drake,receiving,5,59,11.8,0,21,5
LV,Hunter Renfrow,receiving,6,70,11.7,0,27,9
LV,Bryan Edwards,receiving,4,81,20.3,0,32,5
LV,Henry Ruggs III,receiving,2,46,23.0,0,37,5
LV,Alec Ingold,receiving,4,22,5.5,0,9,4
LV,Zay Jones,receiving,2,46,23.0,1,31,2
LV,Darren Waller,receiving,10,105,10.5,1,24,19
LV,Willie Snead IV,receiving,0,0,0.0,0,0,1
LV,Josh Jacobs,receiving,1,6,6.0,0,6,2
MIA,DeVante Parker,receiving,4,81,20.3,0,30,7
MIA,Jaylen Waddle,receiving,4,61,15.3,1,36,5
MIA,Myles Gaskin,receiving,5,27,5.4,0,12,5
MIA,Salvon Ahmed,receiving,2,24,12.0,0,18,3
MIA,Durham Smythe,receiving,1,9,9.0,0,9,2
MIA,Albert Wilson,receiving,0,0,0.0,0,0,2
MIA,Mike Gesicki,receiving,0,0,0.0,0,0,3
MIN,Dede Westbrook,receiving,1,11,11.0,0,11,1
MIN,Alexander Mattison,receiving,1,4,4.0,0,4,1
MIN,Tyler Conklin,receiving,4,41,10.3,0,27,4
MIN,Dalvin Cook,receiving,6,43,7.2,0,9,7
MIN,Justin Jefferson,receiving,5,71,14.2,0,34,9
MIN,K.J. Osborn,receiving,7,76,10.9,0,25,9
MIN,Adam Thielen,receiving,9,92,10.2,2,24,10
MIN,Chris Herndon,receiving,0,0,0.0,0,0,2
MIN,Ameer Abdullah,receiving,2,15,7.5,0,10,2
MIN,C.J. Ham,receiving,2,9,4.5,0,6,2
NE,Jakobi Meyers,receiving,6,44,7.3,0,22,9
NE,Damien Harris,receiving,2,17,8.5,0,9,3
NE,Hunter Henry,receiving,3,31,10.3,0,16,3
NE,Kendrick Bourne,receiving,1,17,17.0,0,17,3
NE,Nelson Agholor,receiving,5,72,14.4,1,25,7
NE,Rhamondre Stevenson,receiving,1,9,9.0,0,9,1
NE,Jonnu Smith,receiving,5,42,8.4,0,11,5
NE,James White,receiving,6,49,8.2,0,26,7
NO,Tony Jones Jr.,receiving,1,3,3.0,0,3,1
NO,Ty Montgomery II,receiving,1,5,5.0,0,5,1
NO,Alvin Kamara,receiving,3,8,2.7,1,3,4
NO,Marquez Callaway,receiving,1,14,14.0,0,14,2
NO,Adam Trautman,receiving,3,18,6.0,0,8,6
NO,Chris Hogan,receiving,1,10,10.0,1,10,1
NO,Juwan Johnson,receiving,3,21,7.0,2,12,3
NO,Deonte Harty,receiving,2,72,36.0,1,55,2
NYG,Sterling Shepard,receiving,7,113,16.1,1,37,9
NYG,Darius Slayton,receiving,3,65,21.7,0,42,7
NYG,Kenny Golladay,receiving,4,64,16.0,0,17,6
NYG,Kyle Rudolph,receiving,2,8,4.0,0,6,5
NYG,C.J. Board,receiving,1,6,6.0,0,6,1
NYG,Devontae Booker,receiving,1,6,6.0,0,6,1
NYG,Gary Brightwell,receiving,1,6,6.0,0,6,1
NYG,Saquon Barkley,receiving,1,1,1.0,0,1,3
NYG,Elijhaa Penny,receiving,0,0,0.0,0,0,1
NYG,Kadarius Toney,receiving,2,-2,-1.0,0,4,2
NYJ,Elijah Moore,receiving,1,-3,-3.0,0,-3,4
NYJ,Jeff Smith,receiving,0,0,0.0,0,0,1
NYJ,Michael Carter,receiving,1,14,14.0,0,14,2
NYJ,Corey Davis,receiving,5,97,19.4,2,35,7
NYJ,Braxton Berrios,receiving,5,51,10.2,0,25,7
NYJ,Tyler Kroft,receiving,3,26,8.7,0,10,5
NYJ,Ryan Griffin,receiving,3,22,7.3,0,8,6
NYJ,Ty Johnson,receiving,1,11,11.0,0,11,3
NYJ,Denzel Mims,receiving,1,40,40.0,0,40,1
PHI,DeVonta Smith,receiving,6,71,11.8,1,19,8
PHI,Kenny Gainwell,receiving,2,6,3.0,0,9,3
PHI,Quez Watkins,receiving,3,23,7.7,0,11,3
PHI,Miles Sanders,receiving,4,39,9.8,0,25,5
PHI,Dallas Goedert,receiving,4,42,10.5,1,13,5
PHI,Jalen Reagor,receiving,6,49,8.2,1,23,6
PIT,Najee Harris,receiving,1,4,4.0,0,4,3
PIT,James Washington,receiving,2,10,5.0,0,9,2
PIT,Eric Ebron,receiving,1,19,19.0,0,19,2
PIT,Pat Freiermuth,receiving,1,24,24.0,0,24,1
PIT,JuJu Smith-Schuster,receiving,4,52,13.0,0,24,8
PIT,Zach Gentry,receiving,1,-2,-2.0,0,-2,1
PIT,Diontae Johnson,receiving,5,36,7.2,1,14,10
PIT,Chase Claypool,receiving,3,45,15.0,0,22,5
SEA,Freddie Swain,receiving,0,0,0.0,0,0,1
SEA,Tyler Lockett,receiving,4,100,25.0,2,69,5
SEA,Dee Eskridge,receiving,1,6,6.0,0,6,1
SEA,DK Metcalf,receiving,4,60,15.0,1,30,5
SEA,DeeJay Dallas,receiving,1,5,5.0,0,5,1
SEA,Chris Carson,receiving,3,26,8.7,0,16,3
SEA,Gerald Everett,receiving,2,20,10.0,1,11,2
SEA,Will Dissly,receiving,3,37,12.3,0,22,3
SF,Deebo Samuel,receiving,9,189,21.0,1,79,12
SF,George Kittle,receiving,4,78,19.5,0,35,5
SF,Trent Sherfield,receiving,2,23,11.5,1,18,3
SF,JaMycal Hasty,receiving,1,15,15.0,0,15,1
SF,Mohamed Sanu,receiving,1,7,7.0,0,7,1
SF,Kyle Juszczyk,receiving,1,7,7.0,0,7,1
TB,Tyler Johnson,receiving,0,0,0.0,0,0,1
TB,Giovani Bernard,receiving,2,12,6.0,0,8,3
TB,Mike Evans,receiving,3,24,8.0,0,10,6
TB,Leonard Fournette,receiving,5,27,5.4,0,10,7
TB,Rob Gronkowski,receiving,8,90,11.3,2,20,8
TB,Chris Godwin Jr.,receiving,9,105,11.7,1,24,13
TB,Antonio Brown,receiving,5,121,24.2,1,47,7
TEN,Chester Rogers,receiving,4,62,15.5,0,39,6
TEN,Geoff Swaim,receiving,0,0,0.0,0,0,1
TEN,Amani Hooker,receiving,1,6,6.0,0,6,1
TEN,Nick Westbrook-Ikhine,receiving,1,10,10.0,0,10,2
TEN,Anthony Firkser,receiving,3,19,6.3,0,11,4
TEN,Derrick Henry,receiving,3,19,6.3,0,8,4
TEN,Jeremy McNichols,receiving,3,24,8.0,0,9,4
TEN,Julio Jones,receiving,3,29,9.7,0,10,6
TEN,A.J. Brown,receiving,4,49,12.3,1,19,8
WSH,J.D. McKissic,receiving,0,0,0.0,0,0,1
WSH,Adam Humphries,receiving,2,10,5.0,0,6,2
WSH,Cam Sims,receiving,1,17,17.0,0,17,1
WSH,Antonio Gibson,receiving,3,18,6.0,0,11,5
WSH,Logan Thomas,receiving,3,30,10.0,1,12,3
WSH,Terry McLaurin,receiving,4,62,15.5,0,34,4
WSH,Dyami Brown,receiving,1,-2,-2.0,0,-2,4
