team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
CHI,Justin Fields,passing,2242,7.06,17,11,55,192,318
CHI,Nathan Peterman,passing,139,3.67,1,1,1,14,25
CHI,Tim Boyle,passing,33,4.1,0,2,0,2,8
CHI,Trevor Siemian,passing,184,6.1,1,1,2,15,26
