team,player,category,CAR,YDS,AVG,TD,LONG
JAX,Brian Thomas Jr.,rushing,6,48,9.4,0,18
JAX,D'Ernest Johnson,rushing,32,143,4.16,0,22
JAX,Devin Duvernay,rushing,4,3,0.75,0,4
JAX,Mac Jones,rushing,28,92,3.21,1,13
JAX,Tank Bigsby,rushing,168,766,4.61,7,65
JAX,Travis Etienne Jr.,rushing,150,558,3.76,2,22
JAX,Trevor Lawrence,rushing,26,119,5.66,3,33
