team,player,category,INT,YDS,TD
NYJ,Ashtyn Davis,interceptions,2,18,0
NYJ,Brandin Echols,interceptions,2,0,0
NYJ,Jalen Mills,interceptions,1,0,0
NYJ,Sauce Gardner,interceptions,1,0,0
NYJ,Tony Adams,interceptions,1,0,0
