team,player,category,PCT,LONG,PTS,FG_MADE,FG_ATT,EX_MADE,EX_ATT
NYJ,Anders Carlson,kicking,60.0,58,33,8,10,9,11
NYJ,Greg Joseph,kicking,100.0,20,6,1,1,3,3
NYJ,Greg Zuerlein,kicking,53.12,40,40,9,15,13,14
NYJ,Riley Patterson,kicking,0.0,0,3,0,0,3,3
NYJ,Spencer Shrader,kicking,100.0,45,6,2,2,0,0
