team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,DeAndre Hopkins,receiving,12,159,13.3,1,33,13
ARI,Eno Benjamin,receiving,4,23,5.8,0,15,7
ARI,Greg Dortch,receiving,2,12,6.0,0,8,3
ARI,Darrel Williams,receiving,2,6,3.0,0,6,3
ARI,A.J. Green,receiving,0,0,0.0,0,0,1
ARI,Robbie Chosen,receiving,0,0,0.0,0,0,3
ARI,Rondale Moore,receiving,7,92,13.1,1,38,8
ATL,Bryan Edwards,receiving,1,3,3.0,0,3,1
ATL,Avery Williams,receiving,2,7,3.5,0,8,2
ATL,Parker Hesse,receiving,1,9,9.0,0,9,1
ATL,Olamide Zaccheaus,receiving,1,10,10.0,0,10,1
ATL,Drake London,receiving,4,31,7.8,0,17,5
ATL,Tyler Allgeier,receiving,3,46,15.3,1,25,3
ATL,Damiere Byrd,receiving,3,67,22.3,1,47,6
ATL,Kyle Pitts Sr.,receiving,5,80,16.0,1,33,9
BAL,Isaiah Likely,receiving,6,77,12.8,1,17,7
BAL,Rashod Bateman,receiving,0,0,0.0,0,0,1
BAL,Demarcus Robinson,receiving,6,64,10.7,0,16,8
BAL,Mark Andrews,receiving,3,33,11.0,0,22,5
BAL,Devin Duvernay,receiving,4,31,7.8,0,13,4
BAL,Kenyan Drake,receiving,4,5,1.3,1,5,4
BAL,James Proche II,receiving,3,24,8.0,0,12,4
BAL,Josh Oliver,receiving,1,4,4.0,0,4,1
BUF,Stefon Diggs,receiving,6,108,18.0,1,53,8
BUF,James Cook III,receiving,1,41,41.0,0,41,1
BUF,Gabe Davis,receiving,2,35,17.5,0,29,7
BUF,Dawson Knox,receiving,2,10,5.0,1,9,3
BUF,Isaiah McKenzie,receiving,1,8,8.0,0,8,1
BUF,Jake Kumerow,receiving,0,0,0.0,0,0,1
BUF,Khalil Shakir,receiving,0,0,0.0,0,0,2
BUF,Devin Singletary,receiving,1,16,16.0,0,16,2
CAR,Tommy Tremble,receiving,2,17,8.5,0,9,4
CAR,Shi Smith,receiving,0,0,0.0,0,0,1
CAR,Spencer Brown,receiving,0,0,0.0,0,0,1
CAR,D'Onta Foreman,receiving,0,0,0.0,0,0,1
CAR,Laviska Shenault Jr.,receiving,5,26,5.2,0,13,6
CAR,Ian Thomas,receiving,1,2,2.0,0,2,1
CAR,Terrace Marshall Jr.,receiving,4,87,21.8,0,39,9
CAR,DJ Moore,receiving,6,152,25.3,1,62,11
CAR,Stephen Sullivan,receiving,1,33,33.0,0,33,2
CHI,N'Keal Harry,receiving,2,24,12.0,1,17,2
CHI,David Montgomery,receiving,3,22,7.3,0,13,3
CHI,Cole Kmet,receiving,2,11,5.5,1,10,2
CHI,Darnell Mooney,receiving,5,70,14.0,0,36,5
CHI,Equanimeous St. Brown,receiving,1,6,6.0,0,6,3
CHI,Velus Jones Jr.,receiving,1,5,5.0,0,5,3
CHI,Dante Pettis,receiving,4,18,4.5,0,12,5
CIN,Chris Evans,receiving,1,26,26.0,0,26,1
CIN,Samaje Perine,receiving,3,10,3.3,0,6,3
CIN,Mike Thomas,receiving,0,0,0.0,0,0,1
CIN,Mitchell Wilcox,receiving,1,3,3.0,0,3,1
CIN,Trent Taylor,receiving,1,5,5.0,0,5,1
CIN,Tee Higgins,receiving,3,49,16.3,1,41,6
CIN,Hayden Hurst,receiving,4,42,10.5,0,21,4
CIN,Tyler Boyd,receiving,3,38,12.7,1,14,5
CIN,Joe Mixon,receiving,7,32,4.6,0,14,9
CIN,Trenton Irwin,receiving,2,27,13.5,0,18,3
CLE,Kareem Hunt,receiving,4,30,7.5,0,12,4
CLE,Donovan Peoples-Jones,receiving,4,81,20.3,0,37,4
CLE,Amari Cooper,receiving,5,131,26.2,1,53,7
CLE,David Bell,receiving,2,27,13.5,0,14,2
CLE,Michael Woods II,receiving,1,6,6.0,0,6,2
CLE,Nick Chubb,receiving,1,3,3.0,0,3,1
DAL,Jake Ferguson,receiving,1,1,1.0,1,1,1
DAL,CeeDee Lamb,receiving,5,77,15.4,1,22,7
DAL,Dalton Schultz,receiving,6,74,12.3,0,30,7
DAL,Michael Gallup,receiving,4,49,12.3,0,17,6
DAL,Malik Davis,receiving,2,18,9.0,0,10,2
DAL,Tony Pollard,receiving,1,16,16.0,0,16,1
DAL,Peyton Hendershot,receiving,2,15,7.5,0,11,2
DEN,Courtland Sutton,receiving,1,13,13.0,0,13,4
DEN,Montrell Washington,receiving,1,1,1.0,0,1,1
DEN,Latavius Murray,receiving,1,13,13.0,0,13,2
DEN,Melvin Gordon III,receiving,3,23,7.7,0,12,4
DEN,KJ Hamler,receiving,2,52,26.0,0,47,3
DEN,Greg Dulcich,receiving,4,87,21.8,0,38,5
DEN,Jerry Jeudy,receiving,6,63,10.5,1,25,7
DET,James Mitchell,receiving,1,14,14.0,0,14,1
DET,Amon-Ra St. Brown,receiving,7,69,9.9,0,21,10
DET,Kalif Raymond,receiving,3,76,25.3,0,43,4
DET,T.J. Hockenson,receiving,3,80,26.7,0,58,4
DET,D'Andre Swift,receiving,5,27,5.4,1,8,5
DET,Jamaal Williams,receiving,3,23,7.7,0,10,3
DET,Josh Reynolds,receiving,2,14,7.0,0,9,6
DET,Maurice Alexander,receiving,1,7,7.0,0,7,1
DET,Jared Goff,receiving,1,5,5.0,0,5,1
DET,Craig Reynolds,receiving,0,0,0.0,0,0,1
DET,Brock Wright,receiving,1,6,6.0,0,6,1
GB,Christian Watson,receiving,1,12,12.0,0,12,1
GB,Aaron Jones Sr.,receiving,4,14,3.5,0,7,5
GB,Amari Rodgers,receiving,1,22,22.0,0,22,3
GB,Robert Tonyan,receiving,5,35,7.0,0,15,6
GB,Samori Toure,receiving,1,37,37.0,1,37,4
GB,Romeo Doubs,receiving,4,62,15.5,1,26,7
GB,AJ Dillon,receiving,1,9,9.0,0,9,1
GB,Josiah Deguara,receiving,1,9,9.0,0,9,1
GB,Sammy Watkins,receiving,1,3,3.0,0,3,1
HOU,O.J. Howard,receiving,2,24,12.0,0,24,3
HOU,Rex Burkhead,receiving,1,2,2.0,0,2,1
HOU,Jordan Akins,receiving,1,5,5.0,0,5,2
HOU,Phillip Dorsett II,receiving,1,6,6.0,0,6,5
HOU,Troy Hairston,receiving,2,7,3.5,0,5,2
HOU,Dameon Pierce,receiving,3,16,5.3,1,7,5
HOU,Brevin Jordan,receiving,2,19,9.5,0,16,5
HOU,Dare Ogunbowale,receiving,1,0,0.0,0,0,1
HOU,Brandin Cooks,receiving,4,73,18.3,0,44,6
IND,Kylen Granson,receiving,3,11,3.7,0,15,3
