team,player,category,INT,YDS,TD
KC,Jaylen Watson,interceptions,1,99,1
KC,Joshua Williams,interceptions,1,7,0
KC,Juan Thornhill,interceptions,3,0,0
KC,L'Jarius Sneed,interceptions,3,57,0
KC,Nick Bolton,interceptions,2,15,0
KC,Willie Gay Jr.,interceptions,1,47,1
