team,player,category,REC,YDS,AVG,TD,LONG,TGTS
KC,Blake Bell,receiving,2,20,10.0,1,17,2
KC,Clyde Edwards-Helaire,receiving,17,151,6.52,3,25,23
KC,Isiah Pacheco,receiving,13,130,11.65,0,32,14
KC,Jerick McKinnon,receiving,56,512,7.29,9,56,71
KC,Jody Fortson,receiving,9,108,7.72,2,40,13
KC,JuJu Smith-Schuster,receiving,78,933,12.41,3,53,101
KC,Justin Watson,receiving,15,315,12.58,2,67,34
KC,Kadarius Toney,receiving,14,171,8.59,2,38,17
KC,Marquez Valdes-Scantling,receiving,42,687,14.92,2,57,81
KC,Mecole Hardman Jr.,receiving,25,297,10.14,4,36,34
KC,Michael Burton,receiving,2,11,3.67,0,9,3
KC,Noah Gray,receiving,28,299,10.48,1,27,34
KC,Patrick Mahomes,receiving,1,6,6.0,0,6,1
KC,Ronald Jones,receiving,1,22,22.0,0,22,1
KC,Skyy Moore,receiving,22,250,10.48,0,30,33
KC,Travis Kelce,receiving,110,1338,12.62,12,52,152
