team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Emari Demercado,rushing,5,30,6.0,0,12
ARI,Jacoby Brissett,rushing,1,5,5.0,0,5
ARI,Michael Carter,rushing,11,65,5.9,0,22
ARI,Corey Kiner,rushing,6,32,5.3,0,9
ATL,Tyler Allgeier,rushing,16,79,4.9,0,12
ATL,Kirk Cousins,rushing,5,-3,-0.6,1,2
ATL,Bijan Robinson,rushing,16,76,4.8,0,29
BAL,Derrick Henry,rushing,18,128,7.1,2,23
BAL,Keaton Mitchell,rushing,9,13,1.4,0,5
BAL,Lamar Jackson,rushing,2,7,3.5,0,4
BAL,Mark Andrews,rushing,1,3,3.0,0,3
BAL,Tyler Huntley,rushing,2,2,1.0,0,3
BAL,Zay Flowers,rushing,1,18,18.0,1,18
BUF,Ray Davis,rushing,3,14,4.7,0,8
BUF,James Cook III,rushing,16,117,7.3,2,44
BUF,Ty Johnson,rushing,3,16,5.3,1,9
BUF,Josh Allen,rushing,7,17,2.4,0,7
CAR,Chuba Hubbard,rushing,6,27,4.5,0,10
CAR,Rico Dowdle,rushing,9,29,3.2,0,13
CAR,Bryce Young,rushing,4,20,5.0,0,9
CAR,Jimmy Horn Jr.,rushing,1,25,25.0,0,25
CHI,D'Andre Swift,rushing,13,58,4.5,0,9
CHI,Kyle Monangai,rushing,9,50,5.6,0,13
CHI,Caleb Williams,rushing,3,30,10.0,0,12
CHI,DJ Moore,rushing,1,12,12.0,0,12
CIN,Samaje Perine,rushing,7,25,3.6,1,7
CIN,Tahj Brooks,rushing,4,7,1.8,0,3
CIN,Joe Burrow,rushing,2,6,3.0,0,5
CIN,Ke'Shawn Williams,rushing,1,1,1.0,0,1
CIN,Chase Brown,rushing,12,66,5.5,1,12
CLE,Isaiah Bond,rushing,1,-1,-1.0,0,-1
CLE,Trayveon Williams,rushing,3,17,5.7,0,11
CLE,Quinshon Judkins,rushing,8,22,2.8,0,5
CLE,Malachi Corley,rushing,3,30,10.0,0,14
CLE,Harold Fannin Jr.,rushing,1,1,1.0,1,1
CLE,Shedeur Sanders,rushing,4,49,12.3,0,16
CLE,Raheim Sanders,rushing,11,42,3.8,0,9
DAL,Javonte Williams,rushing,9,34,3.8,0,8
DAL,Malik Davis,rushing,8,23,2.9,0,8
DAL,Dak Prescott,rushing,2,14,7.0,0,8
DAL,KaVontae Turpin,rushing,2,13,6.5,0,9
DAL,Joe Milton III,rushing,1,7,7.0,0,7
DAL,Hunter Luepke,rushing,1,0,0.0,0,0
DEN,RJ Harvey,rushing,7,50,7.1,1,38
DEN,Jaleel McLaughlin,rushing,5,37,7.4,0,16
DEN,Bo Nix,rushing,4,11,2.8,0,12
DEN,Marvin Mims Jr.,rushing,1,3,3.0,0,3
DET,Jared Goff,rushing,1,-1,-1.0,0,-1
DET,Jahmyr Gibbs,rushing,7,2,0.3,0,6
DET,David Montgomery,rushing,4,14,3.5,0,17
GB,Emanuel Wilson,rushing,14,82,5.9,0,14
GB,Malik Willis,rushing,10,44,4.4,0,13
GB,Savion Williams,rushing,2,9,4.5,0,6
GB,Josh Jacobs,rushing,12,36,3.0,0,7
GB,Jordan Love,rushing,2,7,3.5,0,7
GB,Matthew Golden,rushing,2,4,2.0,0,3
GB,Chris Brooks,rushing,1,4,4.0,0,4
GB,Jayden Reed,rushing,1,6,6.0,0,6
HOU,Dare Ogunbowale,rushing,1,-3,-3.0,0,-3
HOU,C.J. Stroud,rushing,4,0,0.0,0,2
HOU,Jawhar Jordan,rushing,15,53,3.5,0,12
HOU,Nick Chubb,rushing,6,33,5.5,0,30
IND,Jonathan Taylor,rushing,16,46,2.9,1,7
IND,Tyler Goodson,rushing,3,9,3.0,0,6
IND,Josh Downs,rushing,1,3,3.0,0,3
JAX,Jakobi Meyers,rushing,1,1,1.0,0,1
