team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Steven Sims,receiving,0,0,0.0,0,0,1
ARI,Elijah Higgins,receiving,7,91,13.0,0,25,8
ARI,Michael Wilson,receiving,2,52,26.0,1,32,3
ARI,Trey McBride,receiving,4,27,6.8,0,10,8
ARI,Xavier Weaver,receiving,2,19,9.5,0,13,2
ARI,Emari Demercado,receiving,0,0,0.0,0,0,1
ARI,Michael Carter,receiving,0,0,0.0,0,0,2
ARI,Josiah Deguara,receiving,0,0,0.0,0,0,1
ARI,Marvin Harrison Jr.,receiving,1,14,14.0,0,14,3
ATL,Charlie Woerner,receiving,1,3,3.0,0,3,1
ATL,Bijan Robinson,receiving,7,92,13.1,1,41,11
ATL,Kyle Pitts Sr.,receiving,7,57,8.1,1,12,9
ATL,Drake London,receiving,3,27,9.0,0,12,8
ATL,Darnell Mooney,receiving,2,24,12.0,0,17,2
ATL,Jake Matthews,receiving,0,0,0.0,0,0,1
ATL,David Sills V,receiving,0,0,0.0,0,0,1
ATL,Tyler Allgeier,receiving,1,-6,-6.0,0,-6,1
BAL,Zay Flowers,receiving,7,84,12.0,0,19,7
BAL,Rashod Bateman,receiving,0,0,0.0,0,0,2
BAL,DeAndre Hopkins,receiving,4,41,10.3,0,16,5
BAL,Charlie Kolar,receiving,1,18,18.0,0,18,1
BAL,Mark Andrews,receiving,2,21,10.5,0,18,3
BAL,Rasheen Ali,receiving,2,2,1.0,0,7,2
BUF,Jackson Hawes,receiving,2,26,13.0,0,18,2
BUF,Dalton Kincaid,receiving,0,0,0.0,0,0,1
BUF,Brandin Cooks,receiving,0,0,0.0,0,0,1
BUF,Joshua Palmer,receiving,1,2,2.0,0,2,1
BUF,Dawson Knox,receiving,1,10,10.0,0,10,2
BUF,James Cook III,receiving,1,17,17.0,0,17,2
BUF,Ray Davis,receiving,2,20,10.0,0,14,2
BUF,Tyrell Shavers,receiving,1,21,21.0,0,21,2
BUF,Khalil Shakir,receiving,4,34,8.5,0,18,5
CAR,Jalen Coker,receiving,3,47,15.7,0,34,5
CAR,Tetairoa McMillan,receiving,6,73,12.2,1,22,10
CAR,Chuba Hubbard,receiving,1,7,7.0,0,7,1
CAR,Tommy Tremble,receiving,1,6,6.0,0,6,1
CAR,Xavier Legette,receiving,1,12,12.0,0,12,3
CAR,Rico Dowdle,receiving,4,14,3.5,0,8,6
CAR,Ja'Tavion Sanders,receiving,2,9,4.5,1,6,2
CAR,Mitchell Evans,receiving,3,23,7.7,0,10,3
CHI,Olamide Zaccheaus,receiving,2,33,16.5,0,27,5
CHI,DJ Moore,receiving,5,97,19.4,1,46,7
