team,player,category,FUM,LOST
ARI,Elijah Higgins,fumbles,1,1
ATL,Natrone Brooks,fumbles,1,1
ATL,Jamal Agnew,fumbles,1,0
ATL,Darnell Mooney,fumbles,1,0
ATL,Ryan Neuzil,fumbles,0,0
BAL,LaJohntay Wester,fumbles,1,1
BUF,Mecole Hardman Jr.,fumbles,1,1
BUF,Dorian Williams,fumbles,0,0
BUF,Ty Johnson,fumbles,1,0
CAR,Princely Umanmielen,fumbles,0,0
CHI,Rome Odunze,fumbles,0,0
CHI,Caleb Williams,fumbles,1,0
CIN,Noah Fant,fumbles,1,1
CLE,Wyatt Teller,fumbles,0,0
CLE,Grant Delpit,fumbles,0,0
CLE,Shedeur Sanders,fumbles,1,0
DAL,Dak Prescott,fumbles,1,1
DEN,Ja'Quan McMillian,fumbles,1,0
GB,Rashan Gary,fumbles,0,0
GB,Sean Rhyan,fumbles,1,0
GB,Luke Musgrave,fumbles,1,0
GB,Jordan Love,fumbles,0,0
HOU,Will Anderson Jr.,fumbles,0,0
LAR,Puka Nacua,fumbles,1,1
LV,Tonka Hemingway,fumbles,0,0
MIA,Ethan Bonner,fumbles,0,0
MIN,Aaron Jones Sr.,fumbles,1,0
NE,Anfernee Jennings,fumbles,0,0
NYG,Jameis Winston,fumbles,1,1
NYJ,Justin Fields,fumbles,1,1
PHI,Jalen Hurts,fumbles,1,0
PHI,Xavier Gipson,fumbles,1,0
PHI,Saquon Barkley,fumbles,0,0
PIT,James Pierre,fumbles,0,0
SEA,AJ Barner,fumbles,1,0
SEA,Drake Thomas,fumbles,0,0
SF,Keion White,fumbles,0,0
TB,Baker Mayfield,fumbles,1,1
TB,Ryan Miller,fumbles,0,0
TEN,Chimere Dike,fumbles,1,0
TEN,Cam Ward,fumbles,1,1
TEN,Cedric Gray,fumbles,0,0
WSH,Mike Sainristil,fumbles,1,1
