team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,James Conner,receiving,5,77,15.4,1,45,5
ARI,Antoine Wesley,receiving,3,62,20.7,0,33,3
ARI,Rondale Moore,receiving,5,25,5.0,0,9,5
ARI,Darrell Daniels,receiving,1,0,0.0,0,0,2
ARI,Christian Kirk,receiving,6,91,15.2,0,50,6
ATL,Kyle Pitts Sr.,receiving,3,62,20.7,0,39,7
ATL,Olamide Zaccheaus,receiving,3,58,19.3,2,49,3
ATL,Hayden Hurst,receiving,2,16,8.0,0,16,3
ATL,Tajae Sharpe,receiving,1,12,12.0,0,12,1
ATL,Mike Davis,receiving,1,5,5.0,0,5,2
ATL,Russell Gage Jr.,receiving,7,64,9.1,0,20,8
ATL,Cordarrelle Patterson,receiving,6,126,21.0,0,64,6
BAL,Devonta Freeman,receiving,2,4,2.0,1,5,3
BAL,Eric Tomlinson,receiving,1,7,7.0,0,7,1
BAL,Devin Duvernay,receiving,2,8,4.0,1,5,2
BAL,Patrick Ricard,receiving,3,35,11.7,1,22,5
BAL,Hollywood Brown,receiving,9,116,12.9,0,22,12
BAL,Mark Andrews,receiving,5,44,8.8,0,13,10
BAL,Rashod Bateman,receiving,5,52,10.4,0,15,8
BUF,Isaiah McKenzie,receiving,2,10,5.0,0,9,2
BUF,Gabe Davis,receiving,0,0,0.0,0,0,2
BUF,Emmanuel Sanders,receiving,4,65,16.3,0,22,8
BUF,Stefon Diggs,receiving,6,85,14.2,0,28,8
BUF,Devin Singletary,receiving,7,43,6.1,0,14,8
BUF,Cole Beasley,receiving,8,33,4.1,0,9,11
BUF,Zack Moss,receiving,2,18,9.0,0,13,4
BUF,Tommy Sweeney,receiving,2,10,5.0,0,7,2
CAR,Willie Snead IV,receiving,1,6,6.0,0,6,2
CAR,Robbie Chosen,receiving,1,2,2.0,0,2,3
CAR,Ameer Abdullah,receiving,4,30,7.5,0,12,5
CAR,Chuba Hubbard,receiving,1,33,33.0,0,33,2
CAR,Christian McCaffrey,receiving,4,54,13.5,0,21,5
CAR,Terrace Marshall Jr.,receiving,0,0,0.0,0,0,1
CAR,Tommy Tremble,receiving,1,6,6.0,0,6,2
CAR,Ian Thomas,receiving,1,9,9.0,0,9,2
CAR,DJ Moore,receiving,3,32,10.7,0,13,7
CHI,David Montgomery,receiving,2,17,8.5,0,11,2
CHI,Jimmy Graham,receiving,1,28,28.0,0,28,3
CHI,Darnell Mooney,receiving,3,41,13.7,1,20,6
CHI,Marquise Goodwin,receiving,1,50,50.0,0,50,4
CHI,Allen Robinson,receiving,4,68,17.0,0,39,6
CHI,Cole Kmet,receiving,6,87,14.5,0,25,8
CIN,Tyler Boyd,receiving,1,11,11.0,0,11,2
CIN,Drew Sample,receiving,3,36,12.0,0,19,3
CIN,Joe Mixon,receiving,5,46,9.2,0,12,5
CIN,Ja'Marr Chase,receiving,6,49,8.2,0,15,13
CIN,Tee Higgins,receiving,6,78,13.0,0,20,8
CIN,Mike Thomas,receiving,1,16,16.0,0,16,1
CIN,Samaje Perine,receiving,2,17,8.5,0,9,3
CIN,C.J. Uzomah,receiving,4,24,6.0,0,12,5
CIN,Chris Evans,receiving,1,11,11.0,0,11,1
CLE,Anthony Schwartz,receiving,1,15,15.0,0,15,1
CLE,Austin Hooper,receiving,2,14,7.0,0,11,2
CLE,Jarvis Landry,receiving,3,11,3.7,0,7,5
CLE,Nick Chubb,receiving,2,26,13.0,0,23,2
CLE,Donovan Peoples-Jones,receiving,2,86,43.0,1,60,3
