week,opponent,result
1,BAL,WIN
2,PIT,WIN
3,MIA,WIN
4,LAC,LOSS
5,CHI,LOSS
6,DEN,WIN
7,PHI,WIN
8,BYE,BYE
9,NYG,LOSS
10,KC,LOSS
11,CIN,LOSS
12,DAL,WIN
13,WSH,LOSS
14,KC,LOSS
15,CLE,WIN
16,DEN,WIN
17,IND,WIN
18,LAC,WIN
