team,player,category,INT,YDS,TD
CAR,Chau Smith-Wade,interceptions,1,3,0
CAR,Demani Richardson,interceptions,1,3,0
CAR,Jaycee Horn,interceptions,1,0,0
CAR,Josey Jewell,interceptions,1,0,0
CAR,Mike Jackson,interceptions,2,20,0
CAR,Xavier Woods,interceptions,3,70,0
