team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
CAR,A'Shawn Robinson,defensive,80,43,5.5,8,1,8,0
CAR,Adam Thielen,defensive,1,1,0.0,0,0,0,0
CAR,Akayleb Evans,defensive,3,3,0.0,0,1,0,0
CAR,Amare Barno,defensive,7,4,1.0,1,0,1,0
CAR,Bryce Young,defensive,1,1,0.0,0,0,0,0
CAR,Caleb Farley,defensive,17,11,0.0,0,0,0,0
CAR,Cam Gill,defensive,22,6,0.0,0,0,4,0
CAR,Chandler Wooten,defensive,30,14,0.0,0,0,0,0
CAR,Charles Harris,defensive,21,15,3.0,4,0,7,0
CAR,Chau Smith-Wade,defensive,39,24,0.0,1,1,0,0
CAR,Claudin Cherelus,defensive,28,13,0.0,0,0,1,0
CAR,DJ Johnson,defensive,44,19,0.5,3,1,1,0
CAR,DJ Wonnum,defensive,37,18,4.0,4,1,6,0
CAR,Damien Lewis,defensive,1,1,0.0,0,0,0,0
CAR,Dan Chisena,defensive,2,0,0.0,0,0,0,0
CAR,Dane Jackson,defensive,23,15,0.0,1,2,0,0
CAR,David Moore,defensive,5,4,0.0,0,0,0,0
CAR,DeShawn Williams,defensive,16,8,0.5,0,0,4,0
CAR,Demani Richardson,defensive,51,28,0.0,1,2,0,0
CAR,Derrick Brown,defensive,3,1,0.0,0,0,0,0
CAR,Diontae Johnson,defensive,1,1,0.0,0,0,0,0
CAR,Eku Leota,defensive,4,4,1.0,3,0,1,0
CAR,Feleipe Franks,defensive,10,6,0.0,0,0,0,0
CAR,Jacoby Windmon,defensive,22,13,1.5,1,2,2,0
CAR,Jaden Crumedy,defensive,13,4,0.5,0,0,1,0
CAR,Jadeveon Clowney,defensive,46,24,5.5,9,4,11,0
CAR,Jalen Coker,defensive,1,1,0.0,0,0,0,0
CAR,Jammie Robinson,defensive,3,2,0.0,0,0,0,0
CAR,Jaycee Horn,defensive,68,49,2.0,5,13,2,0
CAR,Jayden Peevy,defensive,6,2,1.5,1,1,3,0
CAR,Johnny Hekker,defensive,1,0,0.0,0,0,0,0
CAR,Jon Rhattigan,defensive,12,6,0.0,0,0,0,0
CAR,Jonathan Harris,defensive,10,4,0.0,1,0,1,0
CAR,Jonathan Mingo,defensive,1,1,0.0,0,0,0,0
CAR,Jordan Fuller,defensive,54,28,0.0,0,1,0,0
CAR,Jordan Matthews,defensive,1,0,0.0,0,0,0,0
CAR,Josey Jewell,defensive,97,51,3.5,7,7,4,0
CAR,Kenny Dyson Jr.,defensive,2,1,0.0,0,0,1,0
CAR,LaBryan Ray,defensive,41,15,1.0,2,0,2,0
CAR,Lonnie Johnson Jr.,defensive,7,6,0.0,0,0,0,0
CAR,Marquis Haynes Sr.,defensive,5,4,0.0,0,0,0,0
CAR,Mike Jackson,defensive,76,58,0.0,3,17,0,0
CAR,Miles Sanders,defensive,1,1,0.0,0,0,0,0
CAR,Nick Scott,defensive,30,16,0.0,0,2,0,0
CAR,Nick Thurman,defensive,19,6,0.0,1,0,0,0
CAR,Raheem Blackshear,defensive,3,2,0.0,0,0,0,0
CAR,Robert Hunt,defensive,2,2,0.0,0,0,0,0
CAR,Sam Franklin Jr.,defensive,8,5,0.0,0,0,0,0
CAR,Sam Roberts,defensive,1,0,0.0,0,0,0,0
CAR,Shaq Thompson,defensive,35,19,0.0,2,0,1,0
CAR,Shemar Bartholomew,defensive,3,2,0.0,1,2,0,0
CAR,Shy Tuttle,defensive,46,22,0.0,0,3,1,0
CAR,T.J. Smith,defensive,2,0,0.0,0,0,0,0
CAR,Thomas Incoom,defensive,8,8,0.0,1,0,1,0
CAR,Tommy Tremble,defensive,1,0,0.0,0,0,0,0
CAR,Trevin Wallace,defensive,64,36,1.0,2,0,1,0
CAR,Troy Hill,defensive,32,20,0.0,1,1,0,0
CAR,Xavier Legette,defensive,2,2,0.0,0,0,0,0
CAR,Xavier Woods,defensive,119,72,0.0,2,6,0,0
