team,player,category,REC,YDS,AVG,TD,LONG,TGTS
PIT,Anthony McFarland Jr.,receiving,1,11,11.0,0,11,1
PIT,Anthony Miller,receiving,1,2,2.0,0,2,1
PIT,Benny Snell Jr.,receiving,2,13,3.25,0,7,4
PIT,Chase Claypool,receiving,59,860,14.11,2,59,105
PIT,Cody White,receiving,5,33,4.6,0,11,6
PIT,Derek Watt,receiving,3,15,5.0,0,9,3
PIT,Diontae Johnson,receiving,107,1161,12.06,8,50,169
PIT,Eric Ebron,receiving,12,84,5.94,1,19,18
PIT,James Washington,receiving,24,285,8.59,2,42,44
PIT,JuJu Smith-Schuster,receiving,15,129,6.72,0,24,28
PIT,Kalen Ballage,receiving,2,8,1.6,0,6,7
PIT,Kevin Rader,receiving,2,8,4.0,0,7,3
PIT,Najee Harris,receiving,74,467,6.11,3,25,94
PIT,Pat Freiermuth,receiving,60,497,9.31,7,24,79
PIT,Ray-Ray McCloud III,receiving,39,277,6.52,0,24,66
PIT,Zach Gentry,receiving,19,167,8.36,0,25,25
