team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
PIT,Ben Roethlisberger,passing,3740,6.34,22,10,38,390,605
PIT,Chris Boswell,passing,0,0.0,0,0,0,0,1
PIT,Mason Rudolph,passing,277,4.6,1,1,0,35,58
