team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
KC,Anthony Firkser,defensive,1,1,0.0,0,0,0,0
KC,Blake Lynch,defensive,6,3,0.0,1,0,0,0
KC,Bryan Cook,defensive,78,55,0.0,1,5,0,0
KC,Cam Jones,defensive,19,12,0.0,0,0,1,0
KC,Carson Steele,defensive,1,0,0.0,0,0,0,0
KC,Chamarri Conner,defensive,77,58,1.0,4,4,4,1
KC,Charles Omenihu,defensive,6,4,1.0,0,0,1,0
KC,Chris Jones,defensive,37,19,5.0,9,0,20,0
KC,Chris Roland-Wallace,defensive,34,23,0.0,2,1,2,0
KC,Cole Christiansen,defensive,2,2,0.0,0,0,0,0
KC,Deon Bush,defensive,3,2,0.0,0,0,0,0
KC,Derrick Nnadi,defensive,11,3,0.0,0,0,0,0
KC,Drue Tranquill,defensive,94,54,2.0,5,2,9,0
KC,Felix Anudike-Uzomah,defensive,27,16,2.5,6,0,7,0
KC,George Karlaftis,defensive,35,21,8.0,9,5,28,0
KC,Jack Cochrane,defensive,5,3,0.0,0,0,0,0
KC,Jaden Hicks,defensive,29,23,0.0,3,5,0,0
KC,James Winchester,defensive,3,0,0.0,0,0,0,0
KC,Jawaan Taylor,defensive,1,1,0.0,0,0,0,0
KC,Jaylen Watson,defensive,32,21,0.0,0,6,0,0
KC,Joe Thuney,defensive,2,2,0.0,0,0,0,0
KC,Josh Uche,defensive,10,7,0.0,0,0,0,0
KC,Joshua Williams,defensive,33,19,1.0,2,6,1,0
KC,JuJu Smith-Schuster,defensive,1,1,0.0,0,0,0,0
KC,Justin Reid,defensive,87,61,0.0,5,9,2,0
KC,Keaontay Ingram,defensive,1,0,0.0,0,0,0,0
KC,Keith Taylor,defensive,5,3,0.0,0,0,0,0
KC,Leo Chenal,defensive,60,40,1.0,4,3,1,0
KC,Malik Herring,defensive,12,7,0.0,1,0,3,0
KC,Marlon Tuipulotu,defensive,4,2,0.0,1,0,0,0
KC,Matt Araiza,defensive,2,2,0.0,0,0,0,0
KC,Mike Danna,defensive,41,20,3.5,5,1,8,0
KC,Mike Pennel,defensive,25,10,3.0,3,0,2,0
KC,Nazeeh Johnson,defensive,56,33,1.0,3,3,1,0
KC,Nick Bolton,defensive,106,73,3.0,11,6,7,0
KC,Noah Gray,defensive,2,1,0.0,0,0,0,0
KC,Peyton Hendershot,defensive,2,1,0.0,0,0,0,0
KC,Rashee Rice,defensive,2,2,0.0,0,0,0,0
KC,Samaje Perine,defensive,3,1,0.0,0,0,0,0
KC,Swayze Bozeman,defensive,3,2,0.0,0,0,0,0
KC,Tershawn Wharton,defensive,29,18,6.5,7,2,11,0
KC,Travis Kelce,defensive,1,1,0.0,0,0,0,0
KC,Trent McDuffie,defensive,59,45,0.5,6,13,4,0
KC,Trey Smith,defensive,1,1,0.0,0,0,0,0
KC,Wanya Morris,defensive,1,1,0.0,0,0,0,0
KC,Xavier Worthy,defensive,1,1,0.0,0,0,0,0
