team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
ATL, Team,defensive,1,1,1.0,0,0,0,0
ATL,A.J. Terrell Jr.,defensive,81,52,1.0,3,16,1,0
ATL,Adetokunbo Ogundeji,defensive,33,18,1.0,5,1,2,0
ATL,Anthony Rush,defensive,19,10,0.0,1,0,1,0
ATL,Avery Williams,defensive,22,11,0.0,0,1,3,0
ATL,Brandon Copeland,defensive,39,23,0.0,4,2,2,0
ATL,Calvin Ridley,defensive,1,1,0.0,0,0,0,0
ATL,Chris Lindstrom,defensive,1,1,0.0,0,0,0,0
ATL,Chris Williamson,defensive,5,4,0.0,0,0,0,0
ATL,Christian Blake,defensive,4,4,0.0,0,0,0,0
ATL,Cordarrelle Patterson,defensive,1,0,0.0,0,0,0,0
ATL,Dante Fowler Jr.,defensive,36,21,4.5,6,1,8,0
ATL,Daren Bates,defensive,6,4,0.0,0,0,0,0
ATL,Darren Hall,defensive,27,21,1.0,2,3,1,0
ATL,Deion Jones,defensive,137,87,2.0,8,6,4,0
ATL,Dorian Etheridge,defensive,1,0,0.0,0,0,0,0
ATL,Duron Harmon,defensive,67,44,0.0,2,5,1,0
ATL,Emmanuel Ellerbee,defensive,1,1,0.0,0,0,0,0
ATL,Erik Harris,defensive,64,46,0.5,3,8,2,0
ATL,Fabian Moreau,defensive,61,44,0.0,3,11,0,0
ATL,Foyesade Oluokun,defensive,192,102,2.0,4,6,7,0
ATL,Frank Darby,defensive,1,0,0.0,0,0,0,0
ATL,Grady Jarrett,defensive,59,38,1.0,3,1,12,0
ATL,Hayden Hurst,defensive,1,1,0.0,0,0,0,0
ATL,Isaiah Oliver,defensive,11,7,0.0,0,3,1,0
ATL,Jacob Tuioti-Mariner,defensive,9,5,2.0,2,1,2,0
ATL,Jake Matthews,defensive,1,1,0.0,0,0,0,0
ATL,James Vaughters,defensive,8,4,1.0,0,0,4,0
ATL,Jaylinn Hawkins,defensive,24,13,0.0,1,3,0,0
ATL,John Cominsky,defensive,2,2,0.0,1,0,0,0
ATL,Jonathan Bullard,defensive,21,8,0.0,0,1,1,0
ATL,Josh Harris,defensive,7,3,0.0,0,0,0,0
ATL,Keith Smith,defensive,9,6,0.0,0,0,0,0
ATL,Kendall Sheffield,defensive,4,2,0.0,0,0,0,0
ATL,Kyle Pitts Sr.,defensive,3,3,0.0,0,0,0,0
ATL,Lee Smith,defensive,1,1,0.0,0,0,0,0
ATL,Marlon Davidson,defensive,21,12,1.0,1,1,1,1
ATL,Mike Davis,defensive,1,1,0.0,0,0,0,0
ATL,Mike Pennel,defensive,21,9,0.0,0,0,0,0
ATL,Mykal Walker,defensive,35,17,0.0,0,4,1,1
ATL,Nick Thurman,defensive,1,1,0.0,0,0,1,0
ATL,Olamide Zaccheaus,defensive,5,4,0.0,0,0,0,0
ATL,Qadree Ollison,defensive,2,1,0.0,0,0,0,0
ATL,Richie Grant,defensive,35,28,0.0,2,2,0,0
ATL,Russell Gage Jr.,defensive,1,1,0.0,0,0,0,0
ATL,Shawn Williams,defensive,23,13,0.0,0,0,0,0
ATL,Steven Means,defensive,43,24,0.0,2,0,2,0
ATL,T.J. Green,defensive,13,8,0.0,0,1,0,0
ATL,Ta'Quon Graham,defensive,15,8,0.0,2,0,2,0
ATL,Tajae Sharpe,defensive,1,1,0.0,0,0,0,0
ATL,Tyeler Davison,defensive,30,10,0.0,3,0,0,0
ATL,Younghoe Koo,defensive,3,2,0.0,0,0,0,0
